electricity_pool_or_sauna,month,property_type,property_size,property_age,property_ownership,occupants,occupant_type,space_heating,water_heating,stove_heating,grill_heating,oven_heating,photo_voltaic,fridge,freezer,combi_fridge_freezer,oven,grill,hob,microwave,kettle,toaster,dishwasher,washing_machine,tumble_dryer,iron,tv,dvd_or_blueray,digital_tv_box,games_console,computer,tablet,electric_shower,ev_charger,swimming_pool,sauna
48.4922,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0
72.2743,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0
56.3641,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0
38.6942,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0
5.0237,1th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0
36.2136,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
46.4247,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
19.0601,12th,PT.01,1.0,PA.03,OWN.01,2.0,OT.02,other,other,other,other,other,SOL.02,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1
24.0762,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
47.7283,12th,PT.04,3.0,PA.02,OWN.01,2.0,OT.06,other,electric,electric,other,electric,SOL.02,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1
32.9338,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
52.6649,12th,PT.02,3.0,PA.03,OWN.01,5.0,OT.04,other,other,electric,other,electric,SOL.02,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0
16.8793,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0
59.923,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0
32.348,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0
11.802,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
28.028,12th,PT.02,3.0,PA.03,OWN.01,2.0,OT.04,other,other,electric,other,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0
42.1378,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
39.7058,12th,PT.02,2.0,PA.02,OWN.02,2.0,OT.02,other,other,electric,other,electric,SOL.02,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0
24.8302,12th,PT.01,3.0,PA.03,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1
10.023,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0
37.6975,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
20.1978,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0
39.0381,12th,PT.01,4.0,PA.02,OWN.01,3.0,OT.04,other,other,electric,electric,electric,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0
40.7148,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0
38.8097,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0
12.074000000000002,12th,PT.02,3.0,PA.03,OWN.01,2.0,OT.06,other,other,electric,electric,electric,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0
16.6134,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0
34.7329,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
45.0542,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0
39.9437,12th,PT.01,2.0,PA.02,OWN.02,2.0,OT.06,other,other,electric,other,electric,SOL.02,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0
37.2982,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
40.4756,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0
43.4028,12th,PT.04,2.0,PA.02,OWN.01,2.0,OT.06,other,electric,electric,electric,electric,SOL.02,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1
35.3649,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
28.6302,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0
40.5338,12th,PT.01,3.0,PA.03,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
60.2061,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0
2.4156,1th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0
43.2116,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
31.3833,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0
61.024,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
24.4405,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
42.5143,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0
50.9358,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0
47.81,12th,PT.01,3.0,PA.03,OWN.01,2.0,OT.06,other,other,electric,other,electric,SOL.02,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1
50.7712,12th,PT.03,4.0,PA.03,OWN.01,4.0,OT.05,other,other,electric,electric,electric,SOL.02,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0,2.0,5.0,1.0,0.0,0.0,1.0,0
67.3307,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
90.7854,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0
20.3475,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
2.3251,1th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
21.9511,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0
67.7197,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0
40.7649,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
23.4614,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
45.6569,12th,PT.06,2.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,other,electric,SOL.02,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1
32.0139,12th,PT.01,4.0,PA.03,OWN.01,5.0,OT.05,other,other,electric,electric,electric,SOL.02,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,4.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,1
57.9361,12th,PT.06,3.0,PA.03,OWN.01,3.0,OT.05,other,electric,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0
28.9007,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0
33.6185,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0
40.3752,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
20.31,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0
24.6868,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0
21.892,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
45.1732,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0
46.1713,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
37.9968,12th,PT.01,3.0,PA.03,OWN.01,2.0,OT.02,other,other,electric,other,electric,SOL.02,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1
69.0869,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
54.5711,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
44.94600000000001,12th,PT.06,2.0,PA.03,OWN.02,2.0,OT.06,other,electric,electric,other,electric,SOL.02,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1
33.1011,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
39.3356,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0
30.7828,12th,PT.06,2.0,PA.02,OWN.02,2.0,OT.06,other,other,electric,electric,electric,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
56.6411,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
53.2455,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0
50.856,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0
37.7179,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0
36.4601,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
43.7734,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0
46.5995,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0
45.3074,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
41.3994,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0
34.5374,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0
40.8195,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0
49.2843,12th,PT.06,2.0,PA.02,OWN.01,1.0,OT.02,other,other,electric,electric,electric,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1
45.0336,12th,PT.01,4.0,PA.04,OWN.01,5.0,OT.05,other,other,electric,other,electric,SOL.02,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0
49.1713,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
36.3006,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
60.3075,12th,PT.01,4.0,PA.04,OWN.01,3.0,OT.04,other,other,electric,other,electric,SOL.02,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
38.6306,12th,PT.01,4.0,PA.03,OWN.01,2.0,OT.02,other,other,electric,other,electric,SOL.02,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
41.4537,12th,PT.02,3.0,PA.02,OWN.02,4.0,OT.05,other,electric,electric,electric,electric,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,1
64.6937,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0
56.9141,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0
22.2703,12th,PT.01,3.0,PA.02,OWN.01,2.0,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1
