electricity_always_on,electricity_refrigeration,electricity_cooking,electricity_laundry,electricity_lighting,electricity_entertainment,electricity_other,electricity_total,property_type,property_size,property_age,property_ownership,occupants,occupant_type,stove_heating,grill_heating,oven_heating,fridge,freezer,combi_fridge_freezer,microwave,kettle,toaster,dishwasher,washing_machine,tumble_dryer,iron,tv,dvd_or_blueray,digital_tv_box,games_console,computer,tablet,electric_shower,ev_charger,month
0.21,0.3883,0.0,0.0,0.0,0.0,1.2937,1.892,PT.04,2,PA.03,OWN.02,1,OT.03,electric,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9th
26.8172,0.0,47.7833,16.489,46.2179,45.0164,24.5575,206.88099999999997,PT.02,3,PA.03,OWN.01,2,OT.03,electric,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2th
32.6137,0.0,47.8311,19.0021,44.2152,48.7337,27.0339,219.43,PT.02,3,PA.03,OWN.01,2,OT.03,electric,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3th
33.5151,0.0,49.0133,19.4903,35.3936,51.4424,29.8175,218.672,PT.02,3,PA.03,OWN.01,2,OT.03,electric,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,4th
32.7674,33.2189,38.8704,12.1277,22.195999999999998,42.5658,22.3757,204.122,PT.02,3,PA.03,OWN.01,2,OT.03,electric,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5th
32.7228,31.9588,38.139,13.7333,17.8316,43.1808,23.3116,200.878,PT.02,3,PA.03,OWN.01,2,OT.03,electric,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6th
32.6652,34.2946,38.1042,15.2131,18.2777,44.3814,23.9207,206.857,PT.02,3,PA.03,OWN.01,2,OT.03,electric,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7th
40.273,21.8257,37.7613,8.5895,23.0187,42.7153,23.1924,197.37599999999998,PT.02,3,PA.03,OWN.01,2,OT.03,electric,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,8th
2.2288,10.1201,0.0,0.0,0.0,0.0,2.5321,14.880999999999998,PT.02,3,PA.03,OWN.01,2,OT.03,electric,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,9th
139.66899999999998,35.8457,13.1203,4.664,57.7519,87.3678,3.4184,341.837,PT.05,4,PA.03,OWN.01,4,OT.05,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,2th
145.49,40.9318,17.8251,4.24,57.3534,103.495,3.7307,373.066,PT.05,4,PA.03,OWN.01,4,OT.05,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,3th
152.843,47.0881,16.7581,4.0704,29.67,99.5931,3.5356,353.55800000000005,PT.05,4,PA.03,OWN.01,4,OT.05,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,4th
148.415,46.5228,93.6741,32.4487,96.7661,272.64099999999996,58.5283,748.9960000000003,PT.05,4,PA.03,OWN.01,4,OT.05,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,5th
164.938,50.1488,23.2324,3.7312,12.5784,115.056,7.2679,376.95300000000003,PT.05,4,PA.03,OWN.01,4,OT.05,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,6th
202.30900000000003,39.2213,25.1561,6.0042,14.593,130.507,8.5862,426.376,PT.05,4,PA.03,OWN.01,4,OT.05,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,7th
103.323,64.3564,10.1283,3.7312,12.5305,76.7696,2.7358,273.575,PT.05,4,PA.03,OWN.01,4,OT.05,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,8th
10.4764,0.0,11.0683,3.685,9.3554,12.204,5.4918,52.2809,PT.02,2,PA.01,OWN.02,2,OT.03,electric,electric,electric,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2th
41.9493,0.0,35.2446,7.1948,29.0022,31.3891,20.4279,165.208,PT.02,2,PA.01,OWN.02,2,OT.03,electric,electric,electric,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3th
35.114000000000004,25.0362,13.7802,25.361,48.4236,69.2287,2.1913,219.135,PT.04,4,PA.03,OWN.01,2,OT.03,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,2th
43.9647,30.0651,10.5108,42.8942,42.7088,76.0699,2.487,248.701,PT.04,4,PA.03,OWN.01,2,OT.03,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,3th
36.2334,27.8686,15.4248,44.4498,28.5293,78.9007,5.5882,236.995,PT.04,4,PA.03,OWN.01,2,OT.03,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,4th
23.6182,10.0222,2.4374,10.5371,3.9374,22.5181,0.7381,73.8085,PT.04,4,PA.03,OWN.01,2,OT.03,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,5th
30.6828,16.4644,3.8408,5.6683,2.5462,28.2606,0.92,88.383,PT.04,4,PA.03,OWN.01,2,OT.03,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,6th
35.1763,50.575,20.0713,4.505,15.3242,95.2857,11.0555,231.993,PT.04,4,PA.03,OWN.01,2,OT.03,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,7th
0.4266,1.2276,0.0,0.0,0.0,0.0,4.3288,5.983,PT.04,4,PA.03,OWN.01,2,OT.03,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,8th
96.43700000000001,0.0,49.1625,7.1802,45.4416,46.0031,29.0712,273.296,PT.02,2,PA.02,OWN.01,1,OT.06,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2th
87.0371,0.0,50.2135,11.3985,44.7519,50.8819,33.6619,277.945,PT.02,2,PA.02,OWN.01,1,OT.06,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,3th
70.4054,0.0,48.6535,14.5783,34.912,50.6845,34.9374,254.171,PT.02,2,PA.02,OWN.01,1,OT.06,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,4th
74.85300000000002,61.5992,33.0391,11.4633,15.655999999999999,36.4855,20.7533,253.84900000000002,PT.02,2,PA.02,OWN.01,1,OT.06,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,5th
67.4094,53.4313,22.5698,4.4,6.4262,26.3018,14.2164,194.755,PT.02,2,PA.02,OWN.01,1,OT.06,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,6th
76.9727,58.3908,34.2734,13.2379,11.2762,38.3042,21.4529,253.908,PT.02,2,PA.02,OWN.01,1,OT.06,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,7th
66.164,43.9739,44.702,12.1735,24.4712,47.7338,29.8746,269.093,PT.02,2,PA.02,OWN.01,1,OT.06,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,8th
54.93,53.4717,17.6213,3.3809,7.6192,18.4568,7.6192,163.099,PT.02,2,PA.02,OWN.01,1,OT.06,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,9th
49.4105,26.1388,35.826,5.5228,54.4836,86.5133,21.9339,279.829,PT.05,2,PA.02,OWN.02,1,OT.02,other,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3th
32.6082,16.0715,14.4232,4.8,16.032,38.760999999999996,8.4864,131.18200000000002,PT.05,2,PA.02,OWN.02,1,OT.02,other,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,4th
13.7201,6.58,5.4117,4.6,4.7248,15.6458,3.2052,53.8876,PT.05,2,PA.02,OWN.02,1,OT.02,other,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,5th
1.6497,2.0599,54.1374,35.3834,24.3794,119.8,52.8204,290.231,PT.05,2,PA.02,OWN.02,1,OT.02,other,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,7th
17.9309,22.2246,6.2382,13.3916,19.9851,31.6145,1.1251,112.51,PT.04,3,PA.03,OWN.02,2,OT.04,other,electric,electric,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2th
22.1611,23.3972,7.1235,7.3818,18.4931,34.2452,2.2077,115.01,PT.04,3,PA.03,OWN.02,2,OT.04,other,electric,electric,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3th
20.9958,22.464000000000002,8.8092,19.5347,13.4143,39.7012,3.835,128.754,PT.04,3,PA.03,OWN.02,2,OT.04,other,electric,electric,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4th
14.9383,15.196,14.315,18.0246,15.1589,47.1241,9.6844,134.441,PT.04,3,PA.03,OWN.02,2,OT.04,other,electric,electric,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,5th
22.4314,17.985,12.3923,13.13,9.4203,44.1632,8.5087,128.031,PT.04,3,PA.03,OWN.02,2,OT.04,other,electric,electric,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,6th
25.8878,18.1839,13.4715,17.1338,9.9404,51.8514,8.9053,145.374,PT.04,3,PA.03,OWN.02,2,OT.04,other,electric,electric,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,7th
31.7068,28.6685,7.5687,2.7192,8.3081,39.2787,3.347,121.59700000000001,PT.04,3,PA.03,OWN.02,2,OT.04,other,electric,electric,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,8th
37.2461,26.6771,23.8064,59.8323,49.641999999999996,100.229,4.3933,301.827,PT.05,3,PA.03,OWN.01,4,OT.04,other,electric,electric,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,2th
41.4926,35.9117,26.421,48.3734,47.8835,111.26299999999999,9.4153,320.76099999999997,PT.05,3,PA.03,OWN.01,4,OT.04,other,electric,electric,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,3th
40.0574,22.8204,25.4161,48.8144,28.5986,100.152,11.9438,277.802,PT.05,3,PA.03,OWN.01,4,OT.04,other,electric,electric,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,4th
42.6044,22.4348,49.8785,67.2318,43.9517,165.588,31.3107,423.0,PT.05,3,PA.03,OWN.01,4,OT.04,other,electric,electric,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,5th
47.1313,23.8712,14.0662,44.0168,5.6227,73.5368,5.6279,213.873,PT.05,3,PA.03,OWN.01,4,OT.04,other,electric,electric,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,6th
41.9945,22.8733,16.0355,29.0821,8.82,72.3097,8.8248,199.94,PT.05,3,PA.03,OWN.01,4,OT.04,other,electric,electric,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,7th
42.2274,40.6687,16.157,4.7586,14.2822,71.0871,8.363,197.544,PT.05,3,PA.03,OWN.01,4,OT.04,other,electric,electric,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,8th
38.1247,0.0,9.8134,7.4234,20.3673,45.6869,1.8807,123.296,PT.04,3,PA.04,OWN.02,4,OT.04,other,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,2th
47.5252,0.0,10.7255,8.6638,12.2799,52.3514,4.1424,135.688,PT.04,3,PA.04,OWN.02,4,OT.04,other,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,4th
44.94300000000001,29.0405,22.7669,10.2433,19.4775,95.8474,12.4431,234.762,PT.04,3,PA.04,OWN.02,4,OT.04,other,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,5th
51.7113,34.2065,9.4773,5.3136,2.7964,62.9224,2.8005,169.22799999999995,PT.04,3,PA.04,OWN.02,4,OT.04,other,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,6th
50.8824,36.6004,3.6907,2.7578,1.0972,31.7528,1.2806,128.062,PT.04,3,PA.04,OWN.02,4,OT.04,other,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,7th
64.1707,40.541,4.0889999999999995,2.8552,1.7613,22.2593,1.3705,137.047,PT.04,3,PA.04,OWN.02,4,OT.04,other,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,8th
46.4967,15.6441,19.6334,12.2587,46.1274,68.5406,8.1374,216.838,PT.05,3,PA.03,OWN.02,2,OT.02,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,2th
55.5831,19.7619,16.9412,19.3142,39.6183,71.0366,7.1364,229.392,PT.05,3,PA.03,OWN.02,2,OT.02,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,3th
41.327,15.4092,20.5786,13.0343,27.7093,68.4118,12.8926,199.363,PT.05,3,PA.03,OWN.02,2,OT.02,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,4th
47.415,15.8817,84.31200000000003,42.1763,85.3843,240.856,59.06800000000001,575.0930000000002,PT.05,3,PA.03,OWN.02,2,OT.02,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,5th
79.1945,26.6908,18.1486,11.2707,11.2226,84.4795,8.6914,239.69799999999998,PT.05,3,PA.03,OWN.02,2,OT.02,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,6th
98.9213,33.8157,15.2405,6.9573,8.6917,87.1673,5.9802,256.774,PT.05,3,PA.03,OWN.02,2,OT.02,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,7th
30.8632,10.4544,15.929,7.5852,16.8799,57.1378,10.0655,148.915,PT.05,3,PA.03,OWN.02,2,OT.02,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,8th
35.4112,13.718,19.5191,5.5,34.4792,53.8628,10.9106,173.40099999999995,PT.06,3,PA.02,OWN.01,2,OT.03,other,electric,electric,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,2th
44.3058,18.5686,24.7586,8.3708,39.9823,71.1625,15.9098,223.058,PT.06,3,PA.02,OWN.01,2,OT.03,other,electric,electric,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,3th
39.0622,14.6407,18.0653,6.124,20.721999999999998,52.7512,12.2282,163.594,PT.06,3,PA.02,OWN.01,2,OT.03,other,electric,electric,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,4th
32.6114,15.0319,25.6309,12.6279,23.66,68.2218,19.3827,197.167,PT.06,3,PA.02,OWN.01,2,OT.03,other,electric,electric,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,5th
40.2237,15.6873,20.6611,8.3521,13.879000000000001,58.8293,15.8555,173.488,PT.06,3,PA.02,OWN.01,2,OT.03,other,electric,electric,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,6th
56.657,19.7062,16.367,2.9329,10.9627,70.9926,9.6146,187.233,PT.06,3,PA.02,OWN.01,2,OT.03,other,electric,electric,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,7th
18.3897,6.1286,3.3238,3.0364,3.3971,19.0352,1.1741,54.485,PT.06,3,PA.02,OWN.01,2,OT.03,other,electric,electric,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,8th
50.2327,21.1825,13.2467,5.5,27.8892,46.8613,4.8074,169.72,PT.02,2,PA.03,OWN.01,4,OT.04,other,other,electric,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2th
62.0685,25.6853,14.1352,5.0,27.4814,54.8162,6.3622,195.549,PT.02,2,PA.03,OWN.01,4,OT.04,other,other,electric,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3th
73.3832,23.0164,12.988,4.8,16.0681,53.2011,6.2057,189.662,PT.02,2,PA.03,OWN.01,4,OT.04,other,other,electric,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4th
77.3541,25.1856,29.1697,11.6922,26.9909,89.7447,20.2832,280.42,PT.02,2,PA.03,OWN.01,4,OT.04,other,other,electric,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5th
90.0793,33.3564,15.0648,4.4,7.9447,64.3549,8.8409,224.041,PT.02,2,PA.03,OWN.01,4,OT.04,other,other,electric,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6th
89.3869,35.8603,5.6834,2.55,1.6397,67.7931,2.0496,204.963,PT.02,2,PA.03,OWN.01,4,OT.04,other,other,electric,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7th
65.4609,17.9795,17.3639,2.64,16.5602,81.1572,11.4573,212.61900000000003,PT.02,2,PA.03,OWN.01,4,OT.04,other,other,electric,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8th
223.141,0.0,16.1181,5.665,71.9523,110.984,4.3131,432.17400000000004,PT.02,3,PA.03,OWN.01,4,OT.02,other,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,5.0,2.0,0.0,0.0,2th
273.389,0.0,22.8007,5.15,81.2693,149.702,5.3660000000000005,537.6759999999998,PT.02,3,PA.03,OWN.01,4,OT.02,other,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,5.0,2.0,0.0,0.0,3th
238.622,0.0,22.8706,8.9529,40.3884,129.969,4.4436,445.24699999999996,PT.02,3,PA.03,OWN.01,4,OT.02,other,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,5.0,2.0,0.0,0.0,4th
72.9977,21.9047,61.0901,26.5213,64.2792,174.28,40.8153,461.88800000000003,PT.02,3,PA.03,OWN.01,4,OT.02,other,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,5.0,2.0,0.0,0.0,5th
151.19899999999996,63.623999999999995,24.0332,23.1199,13.5716,126.287,7.8685,409.70300000000003,PT.02,3,PA.03,OWN.01,4,OT.02,other,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,5.0,2.0,0.0,0.0,6th
169.93,64.2369,16.1403,4.3775,7.7698,111.762,3.78,377.99699999999996,PT.02,3,PA.03,OWN.01,4,OT.02,other,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,5.0,2.0,0.0,0.0,7th
55.7357,22.7772,53.7883,22.811999999999998,58.4337,155.265,37.7789,406.591,PT.02,3,PA.03,OWN.01,4,OT.02,other,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,0.0,5.0,2.0,0.0,0.0,8th
23.8547,18.5458,14.4069,5.5,26.3021,41.7144,7.5511,137.875,PT.06,2,PA.04,OWN.02,2,OT.03,other,other,electric,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,2th
30.5296,19.7914,19.7473,6.2416,31.8662,56.6874,12.7032,177.567,PT.06,2,PA.04,OWN.02,2,OT.03,other,other,electric,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,3th
23.0195,17.2483,15.4016,6.581,17.583,43.8816,10.6089,134.32399999999998,PT.06,2,PA.04,OWN.02,2,OT.03,other,other,electric,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,4th
34.1238,20.3868,31.7367,16.482,28.669,83.3445,24.1657,238.908,PT.06,2,PA.04,OWN.02,2,OT.03,other,other,electric,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,5th
52.8835,29.4935,18.9338,4.5428,12.7762,61.5615,13.5667,193.75799999999998,PT.06,2,PA.04,OWN.02,2,OT.03,other,other,electric,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,6th
53.3044,44.4164,5.3509,2.8475,1.6514,39.6561,2.2493,149.476,PT.06,2,PA.04,OWN.02,2,OT.03,other,other,electric,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,7th
23.9257,7.4391,2.3514,5.665,9.0016,14.0357,0.6305,63.0489,PT.02,3,PA.04,OWN.01,2,OT.02,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2th
59.3513,17.4296,4.9119,5.15,19.8297,36.7513,1.4487,144.872,PT.02,3,PA.04,OWN.01,2,OT.02,other,electric,electric,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3th
