electricity_always_on,electricity_refrigeration,electricity_space_heating,electricity_cooking,electricity_laundry,electricity_lighting,electricity_entertainment,electricity_electric_vehicle,electricity_other,electricity_total,property_type,property_size,property_age,property_ownership,occupants,occupant_type,stove_heating,grill_heating,oven_heating,fridge,freezer,combi_fridge_freezer,microwave,kettle,toaster,dishwasher,washing_machine,tumble_dryer,iron,tv,dvd_or_blueray,digital_tv_box,games_console,computer,tablet,electric_shower,ev_charger,month
20.316652354695837,17.033410919280488,0.0,0.8476453041670434,15.879790743921182,17.07770270270271,26.934997288258167,0.0,1.9097441923528886,100.0,PT.04,3,PA.03,OWN.02,2,OT.02,other,electric,other,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,3th
21.50808127673368,17.858890675547702,0.0,0.8137206922632024,18.87256179332524,10.715270848295718,27.628559988305508,0.0,2.603232510693471,100.0,PT.04,3,PA.03,OWN.02,2,OT.02,other,electric,other,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,4th
17.522949508742556,14.822553416355294,0.0,2.113131842180332,19.390756597253073,10.097737082571467,30.538956878773277,0.0,5.513727617506628,100.0,PT.04,3,PA.03,OWN.02,2,OT.02,other,electric,other,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,5th
21.469099907206925,19.028270955768637,0.0,1.2150324775750077,18.020290751623875,5.784658212186822,29.753912774512838,0.0,4.728673059078256,100.0,PT.04,3,PA.03,OWN.02,2,OT.02,other,electric,other,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,6th
36.053325187641825,33.69026008029324,0.0,0.7204573223948334,3.820474777448071,1.0080293244894396,23.70745330773259,0.0,1.0,100.0,PT.04,3,PA.03,OWN.02,2,OT.02,other,electric,other,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,7th
34.46516778367849,28.777219916050186,0.0,0.7459242596414739,2.627490086036966,5.842281023167366,26.28359731917163,0.0,1.25831961225389,100.0,PT.04,3,PA.03,OWN.02,2,OT.02,other,electric,other,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,8th
19.008999425568586,7.919565417810211,0.0,1.8046365834804874,12.067953109375997,24.53697990908382,30.05581204036622,0.0,4.606159890503443,100.0,PT.05,4,PA.03,OWN.01,5,OT.05,other,other,other,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2th
21.204125123228316,8.959156085265139,0.0,2.5698785721453827,8.604406113305116,21.88859569896281,31.111976906865955,0.0,5.662186173635337,100.0,PT.05,4,PA.03,OWN.01,5,OT.05,other,other,other,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,3th
20.454171577293263,8.405120555882931,0.0,4.331141966214889,9.915138234138677,16.357327882537813,32.98928255745433,0.0,7.547725152229424,100.0,PT.05,4,PA.03,OWN.01,5,OT.05,other,other,other,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,4th
13.904345454235498,5.91424589577047,0.0,5.350202015036055,11.355930036311564,15.875995158458206,36.52039755195281,0.0,11.078862578632435,100.0,PT.05,4,PA.03,OWN.01,5,OT.05,other,other,other,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,5th
27.865317481799185,12.017184062406736,0.0,3.4365695725499164,9.181223843927624,8.286590740316612,32.327378597652796,0.0,6.88577040260398,100.0,PT.05,4,PA.03,OWN.01,5,OT.05,other,other,other,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,6th
36.699681986382,17.593696957084422,0.0,0.7414464742109815,7.79991805784076,4.844407447631807,28.88519643356507,0.0,3.43565264328497,100.0,PT.05,4,PA.03,OWN.01,5,OT.05,other,other,other,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,7th
14.40554003858447,0.0,0.0,22.13731079693244,8.75589085010606,19.939627784656437,21.511608933936095,0.0,13.249637670726674,100.0,PT.04,2,PA.03,OWN.01,1,OT.02,other,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2th
14.367764477460025,0.0,0.0,21.64797779573962,8.242989535087608,18.88645121007232,22.558472216876435,0.0,14.296451680501566,100.0,PT.04,2,PA.03,OWN.01,1,OT.02,other,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,3th
15.742446152675244,0.0,0.0,21.06719066761688,9.845982467186516,15.287450961398749,23.159435130665816,0.0,14.89742543019048,100.0,PT.04,2,PA.03,OWN.01,1,OT.02,other,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,4th
16.904230790859838,14.121600089976944,0.0,18.443117701089097,7.019420023618947,10.610531051418073,20.582506982585713,0.0,12.318499634468667,100.0,PT.04,2,PA.03,OWN.01,1,OT.02,other,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,5th
17.232260770939828,14.493420132684928,0.0,18.47614312570887,7.2021192299923875,8.400012429501421,21.23005453443749,0.0,12.966067461118966,100.0,PT.04,2,PA.03,OWN.01,1,OT.02,other,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,6th
20.29802830700327,17.45656851939327,0.0,16.805839850242307,5.71379835196557,7.948617015693067,20.020556692734303,0.0,11.756591262968213,100.0,PT.04,2,PA.03,OWN.01,1,OT.02,other,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,7th
12.163240124433013,14.76216958342747,0.0,19.202134130446115,6.240419874524253,11.984063537303836,21.955996593733165,0.0,13.692063050694289,100.0,PT.04,2,PA.03,OWN.01,1,OT.02,other,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,8th
11.995530432496384,9.864269751544628,0.0,8.06855527803339,19.75499539897463,16.92684369659524,30.623110293151047,0.0,2.7668594715393713,100.0,PT.04,3,PA.03,OWN.01,5,OT.04,other,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3th
10.529032661744463,11.707272243774247,0.0,11.013874984357402,12.952501251407833,13.604250093855589,34.02057783756726,0.0,6.172295394819172,100.0,PT.04,3,PA.03,OWN.01,5,OT.04,other,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,4th
13.30268466483303,13.059107014053472,0.0,9.094728164805288,18.515943912936645,8.777197390635774,32.55364177519201,0.0,4.697172660330847,100.0,PT.04,3,PA.03,OWN.01,5,OT.04,other,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5th
16.109380292844907,12.336127557860486,0.0,9.216408475231274,17.94898830624192,5.990915987194596,33.12725728653286,0.0,5.270922094093962,100.0,PT.04,3,PA.03,OWN.01,5,OT.04,other,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,6th
19.021809028607127,15.112781033923115,0.0,7.672601221207612,20.028478512502986,3.825491024675253,31.23333394577446,0.0,3.105505233309448,100.0,PT.04,3,PA.03,OWN.01,5,OT.04,other,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,7th
23.822630952763753,9.528119875237147,0.0,9.816031062092028,3.9242419370397763,18.443519084214927,29.62201356956815,0.0,4.843523907521142,100.0,PT.01,3,PA.03,OWN.01,2,OT.06,electric,electric,electric,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2th
27.71184728636288,10.458587483918071,0.0,8.267971887194356,5.104253426381097,15.092947343424928,29.07144806467505,0.0,4.292944508043623,100.0,PT.01,3,PA.03,OWN.01,2,OT.06,electric,electric,electric,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3th
29.190319851925057,10.734679519928978,0.0,9.160294474828097,4.183158987931222,10.784303051114332,30.362733356225764,0.0,5.584301376058426,100.0,PT.01,3,PA.03,OWN.01,2,OT.06,electric,electric,electric,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4th
19.72460053310982,6.183342998182359,0.0,12.312449137716788,7.186871074162691,11.535444006412911,33.91387401260167,0.0,9.143442602979372,100.0,PT.01,3,PA.03,OWN.01,2,OT.06,electric,electric,electric,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,5th
28.21931929067711,8.949075194975752,0.0,9.305607524633343,9.556636512373531,6.127631163838326,31.306099090969113,0.0,6.535631222532813,100.0,PT.01,3,PA.03,OWN.01,2,OT.06,electric,electric,electric,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,6th
33.24751737835154,8.608561498084836,0.0,8.990814299900695,5.230458221024259,6.112072634416229,31.29053766491701,0.0,6.520073769328984,100.0,PT.01,3,PA.03,OWN.01,2,OT.06,electric,electric,electric,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,7th
22.473651477395578,22.034252035879906,0.0,8.623073166455878,2.1553404542172245,8.245073608902356,30.623557353168295,0.0,5.845051903980766,100.0,PT.01,3,PA.03,OWN.01,2,OT.06,electric,electric,electric,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,8th
39.537155537813064,10.495555894750437,0.0,13.780107785696671,0.8913102185067335,14.855522549284364,16.064647935281613,0.0,4.375535699609012,100.0,PT.02,3,PA.02,OWN.01,3,OT.03,other,electric,electric,2.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,1.0,3.0,4.0,3.0,2.0,0.0,0.0,2th
36.48232141221632,10.55926776918084,0.0,14.05229708150986,0.6870139334111173,14.069957749787953,17.919067548571814,0.0,6.229955041951554,100.0,PT.02,3,PA.02,OWN.01,3,OT.03,other,electric,electric,2.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,1.0,3.0,4.0,3.0,2.0,0.0,0.0,3th
44.9120338760957,12.055784292765239,0.0,12.39746481010214,0.7614995045942845,7.76800759545468,16.897128026170293,0.0,5.208012928824796,100.0,PT.02,3,PA.02,OWN.01,3,OT.03,other,electric,electric,2.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,1.0,3.0,4.0,3.0,2.0,0.0,0.0,4th
42.12535732322317,12.108901727958322,0.0,13.264852926607078,0.7670820435867882,6.6282702777153535,18.397403833839572,0.0,6.708276850287913,100.0,PT.02,3,PA.02,OWN.01,3,OT.03,other,electric,electric,2.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,1.0,3.0,4.0,3.0,2.0,0.0,0.0,5th
19.656208779471086,4.433568472844042,0.0,19.717470892019307,6.3479529751119825,10.559994484149273,25.482891255229035,0.0,13.801834020365694,100.0,PT.02,3,PA.02,OWN.01,3,OT.03,other,electric,electric,2.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,1.0,3.0,4.0,3.0,2.0,0.0,0.0,6th
11.08227427024017,2.511525879824768,0.0,19.21283926684989,9.645413135570704,10.56000153040728,29.334506645581047,0.0,17.653418015869473,100.0,PT.02,3,PA.02,OWN.01,3,OT.03,other,electric,electric,2.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,1.0,3.0,4.0,3.0,2.0,0.0,0.0,7th
27.03818038583442,5.43878130553469,0.0,17.520106993019798,3.5964494439660704,11.516452008867232,23.28563838557793,0.0,11.604460179909495,100.0,PT.02,3,PA.02,OWN.01,3,OT.03,other,electric,electric,2.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,1.0,3.0,4.0,3.0,2.0,0.0,0.0,8th
14.753820160880354,20.125669088843033,0.0,5.1587123590801705,7.531921892287909,20.967898687240215,30.462157232140186,0.0,0.9999700965880206,100.0,PT.05,4,PA.02,OWN.01,3,OT.04,other,electric,electric,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2th
22.0287920306657,22.993106463373696,0.0,3.172041751567245,5.740684357214793,15.825702039955969,29.239915372664743,0.0,0.9999921930502533,100.0,PT.05,4,PA.02,OWN.01,3,OT.04,other,electric,electric,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3th
14.428317945324952,18.1498902288653,0.0,7.11196655739677,10.811404168295692,12.641424318065623,33.89558208775676,0.0,2.9614146942949082,100.0,PT.05,4,PA.02,OWN.01,3,OT.04,other,electric,electric,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4th
12.696041511923251,15.854780987206723,0.0,9.430094066682942,8.21735584839214,11.462474613422813,36.636661593679705,0.0,5.7024874950005975,100.0,PT.05,4,PA.02,OWN.01,3,OT.04,other,electric,electric,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5th
14.722811909212846,20.6790025664586,0.0,8.71048657097895,6.8960637073181035,7.245809701847215,36.33999767645723,0.0,5.405827867727047,100.0,PT.05,4,PA.02,OWN.01,3,OT.04,other,electric,electric,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6th
15.469711080308413,21.52538334921598,0.0,5.7194836697565625,7.995484276184701,4.144015853764187,42.841928008316735,0.0,2.3039937624534357,100.0,PT.05,4,PA.02,OWN.01,3,OT.04,other,electric,electric,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7th
14.079165679070874,24.145532116615318,0.0,0.0,0.0,0.0,0.0,0.0,61.775302204313846,100.0,PT.05,4,PA.02,OWN.01,3,OT.04,other,electric,electric,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8th
33.71903820927369,8.75072550315531,0.0,4.0402054557837275,6.15642686760448,17.316829324753662,29.01697258017439,0.0,1.000003354927886,100.0,PT.02,4,PA.03,OWN.01,4,OT.03,electric,electric,electric,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2th
35.197163681629654,9.726489561580566,0.0,3.6729043178817187,5.392611379011476,14.499368866810538,30.511363305858197,0.0,1.0000116337915108,100.0,PT.02,4,PA.03,OWN.01,4,OT.03,electric,electric,electric,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,3th
42.81064624686287,11.666702315765457,0.0,3.525981063198722,3.98642482318047,6.1871506388318505,30.82331593657312,0.0,0.9999928701802419,100.0,PT.02,4,PA.03,OWN.01,4,OT.03,electric,electric,electric,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,4th
25.626524223783353,7.813284861500383,0.0,8.969920467367961,3.650948203690897,10.642357951443236,39.590461544061455,0.0,3.7063662505004915,100.0,PT.02,4,PA.03,OWN.01,4,OT.03,electric,electric,electric,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,5th
33.822937361608275,8.818780139857692,0.0,6.1990959136698205,8.375379619986171,4.04926526575587,37.309314802335045,0.0,1.4252487769016007,100.0,PT.02,4,PA.03,OWN.01,4,OT.03,electric,electric,electric,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,6th
31.74605218817278,9.145164856157342,0.0,6.383424449066412,8.286702254389974,4.600883039165813,37.86100182231466,0.0,1.9768787119734015,100.0,PT.02,4,PA.03,OWN.01,4,OT.03,electric,electric,electric,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,7th
23.34685544044072,4.945251835603718,0.0,9.575139958272938,4.908703455131504,11.737298098472289,40.685371421428414,0.0,4.801290503075957,100.0,PT.02,4,PA.03,OWN.01,4,OT.03,electric,electric,electric,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,8th
37.60243498751648,12.804667994501639,0.0,3.5519398546862284,3.178388083148652,16.03764692681011,25.824950206188458,0.0,1.0000280528515724,100.0,PT.04,3,PA.04,OWN.01,2,OT.02,other,electric,electric,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2th
37.50914508074178,13.381294201223584,0.0,3.6839566125560634,2.9332647673173367,14.088460763627495,27.403751338627764,0.0,1.0000212059843288,100.0,PT.04,3,PA.04,OWN.01,2,OT.02,other,electric,electric,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,3th
42.04148983813525,14.883133223859591,0.0,3.410569192382334,3.91407732827195,7.189599283444584,27.56088588428483,0.0,0.9999786739459597,100.0,PT.04,3,PA.04,OWN.01,2,OT.02,other,electric,electric,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,4th
18.694524916911682,6.433468239533986,0.0,11.794875481337176,6.32441706383723,12.476451319948145,36.375791645400376,0.0,7.900447371006429,100.0,PT.04,3,PA.04,OWN.01,2,OT.02,other,electric,electric,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,5th
37.39015265822664,13.031369900415296,0.0,6.427213113183597,4.74600870827286,4.011314048676275,31.438637332528607,0.0,2.955352138987484,100.0,PT.04,3,PA.04,OWN.01,2,OT.02,other,electric,electric,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,6th
50.27378551689553,18.60135719087097,0.0,2.7446838022683866,2.3353392443690453,1.0080236441428465,24.036842610671876,0.0,1.0000213394791033,100.0,PT.04,3,PA.04,OWN.01,2,OT.02,other,electric,electric,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,7th
8.402555514972173,3.6929915249515584,0.0,15.110720410071007,5.904675824754076,15.120006438312917,40.12214222480856,0.0,11.646846155274776,100.0,PT.04,3,PA.04,OWN.01,2,OT.02,other,electric,electric,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,8th
29.022981719000583,9.769573316369094,0.0,5.23619782639336,5.659643522416034,14.387896980340024,34.923489503376985,0.0,0.99998857199453,100.0,PT.04,3,PA.02,OWN.02,4,OT.04,other,electric,electric,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,2th
30.411965631720044,10.705898141313828,0.0,5.372775695529504,3.7707652342289664,12.602064780820735,36.1365401021846,0.0,0.9999904142023178,100.0,PT.04,3,PA.02,OWN.02,4,OT.04,other,electric,electric,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,3th
30.427818651819443,11.067508450984292,0.0,5.5046728971962615,7.962484257970439,7.166931795585603,36.698813548087756,0.0,1.1717041161264663,100.0,PT.04,3,PA.02,OWN.02,4,OT.04,other,electric,electric,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,4th
14.90266083553578,5.02374504726085,0.0,11.923237904519912,5.556281899781257,11.017213865155343,43.54801735141042,0.0,8.028828306521863,100.0,PT.04,3,PA.02,OWN.02,4,OT.04,other,electric,electric,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,5th
33.087662065077886,12.66533336531657,0.0,6.378017918610647,3.625730117418472,2.903738441056886,38.43326097125105,0.0,2.9061371841155226,100.0,PT.04,3,PA.02,OWN.02,4,OT.04,other,electric,electric,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,6th
36.69161710627865,13.926743315022472,0.0,5.499869478367458,1.3041948517728241,2.348481409179643,37.87822899169201,0.0,2.3508932219548733,100.0,PT.04,3,PA.02,OWN.02,4,OT.04,other,electric,electric,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,7th
40.94769797839034,10.146191873529489,0.0,4.750272858766793,1.7971290348164013,4.27476216912334,36.805569717775285,0.0,1.278376367598352,100.0,PT.04,3,PA.02,OWN.02,4,OT.04,other,electric,electric,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,8th
26.391447380325932,0.0,0.0,6.407105951101347,13.714881312135152,18.10338275795927,34.38528046092655,0.0,0.9980227736902233,100.0,PT.05,4,PA.03,OWN.01,4,OT.04,other,electric,electric,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2th
25.1537604821803,0.0,0.0,7.018278301886793,13.904219077568136,16.379061844863735,36.15965670859539,0.0,1.3854166666666667,100.0,PT.05,4,PA.03,OWN.01,4,OT.04,other,electric,electric,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,3th
28.191452154448797,0.0,0.0,9.571628427532177,6.254127028539451,12.400461667599327,39.178161723559036,0.0,4.404029099048685,100.0,PT.05,4,PA.03,OWN.01,4,OT.04,other,electric,electric,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,4th
17.489300414331645,14.7618446290469,0.0,9.851024907679811,3.178067043910963,9.646418795776137,39.92293567961993,0.0,5.150613306393812,100.0,PT.05,4,PA.03,OWN.01,4,OT.04,other,electric,electric,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,5th
28.93349596945269,12.444138028567385,0.0,2.965811059256116,22.666348465563562,0.9996817988969027,30.99066610097581,0.0,1.0000353556781216,100.0,PT.05,4,PA.03,OWN.01,4,OT.04,other,electric,electric,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,7th
26.464056431000827,20.02173519289984,0.0,3.2101169272877295,9.591106683571816,6.467578337257743,33.24533598985691,0.0,1.000020125178611,100.0,PT.05,4,PA.03,OWN.01,4,OT.04,other,electric,electric,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,9th
12.501771143879859,0.0,11.346055036417582,9.450108129228383,5.432366634654881,19.884041957861808,39.023702556601464,0.0,2.361954541356031,100.0,PT.06,3,PA.04,OWN.02,1,OT.02,electric,electric,electric,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2th
13.941646439516681,0.0,6.426235229535234,10.580687848320004,4.181354829249731,18.844150162806844,41.3438502395145,0.0,4.682196432185223,100.0,PT.06,3,PA.04,OWN.02,1,OT.02,electric,electric,electric,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3th
16.82847640477876,0.0,3.874931288532798,11.204022636226663,6.5498341038245105,13.223249983192877,42.443122723623695,0.0,5.876560590661568,100.0,PT.06,3,PA.04,OWN.02,1,OT.02,electric,electric,electric,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4th
6.6892296808380936,4.752313395802318,5.186402435569201,13.00240912548573,5.451011300395454,12.137665294684298,44.717352743707174,0.0,8.063616023517737,100.0,PT.06,3,PA.04,OWN.02,1,OT.02,electric,electric,electric,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5th
25.177355429531012,21.170794879640237,0.0,6.879540619196368,2.1605698143549383,3.13063463714182,39.070422735649686,0.0,2.4106107288472076,100.0,PT.06,3,PA.04,OWN.02,1,OT.02,electric,electric,electric,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6th
28.663300399578556,18.11416151455513,0.0,6.558853348706836,1.9434891225838091,3.1668091366320104,39.10654765454679,0.0,2.446838823396882,100.0,PT.06,3,PA.04,OWN.02,1,OT.02,electric,electric,electric,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7th
