household_id,month,electricity_always_on,electricity_refrigeration,electricity_space_heating,electricity_water_heating,electricity_cooking,electricity_laundry,electricity_lighting,electricity_entertainment,electricity_electric_vehicle,electricity_pool_or_sauna,electricity_other,electricity_total,property_type,property_size,property_age,property_ownership,occupants,occupant_type,space_heating,water_heating,stove_heating,grill_heating,oven_heating,photo_voltaic,fridge,freezer,combi_fridge_freezer,oven,grill,hob,microwave,kettle,toaster,dishwasher,washing_machine,tumble_dryer,iron,tv,dvd_or_blueray,digital_tv_box,games_console,computer,tablet,electric_shower,ev_charger,swimming_pool,sauna
3070,7,56.431999999999995,27.0533,0.0,0.0,1.1401,11.9937,7.4491,44.4159,0.0,0,5.2829,153.767,PT.05,PS.04,PA.03,OWN.01,OCC.05,OT.05,SH.01,WH.05,STH.01,GH.04,OH.01,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
3090,2,15.0087,0.0,0.0,0.0,23.0642,9.1225,20.7745,22.4123,0.0,0,13.8044,104.18700000000001,PT.04,PS.02,PA.03,OWN.01,OCC.01,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
3090,3,13.4384,0.0,0.0,0.0,20.2477,7.7098,17.6648,21.0993,0.0,0,13.3717,93.5316,PT.04,PS.02,PA.03,OWN.01,OCC.01,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
3090,4,22.7524,0.0,0.0,0.0,30.4482,14.2303,22.0948,33.4721,0.0,0,21.5311,144.529,PT.04,PS.02,PA.03,OWN.01,OCC.01,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
3090,5,18.0358,15.0669,0.0,0.0,19.6777,7.4893,11.3208,21.9603,0.0,0,13.1431,106.694,PT.04,PS.02,PA.03,OWN.01,OCC.01,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
3090,6,22.1824,18.6568,0.0,0.0,23.7836,9.271,10.812999999999999,27.3286,0.0,0,16.6907,128.726,PT.04,PS.02,PA.03,OWN.01,OCC.01,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
3090,7,23.2043,19.956,0.0,0.0,19.2121,6.5319,9.0867,22.8871,0.0,0,13.4399,114.318,PT.04,PS.02,PA.03,OWN.01,OCC.01,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
3090,8,13.9977,16.9886,0.0,0.0,22.0982,7.1816,13.7915,25.2674,0.0,0,15.7571,115.08200000000001,PT.04,PS.02,PA.03,OWN.01,OCC.01,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
3144,7,148.88,62.9439,0.0,0.0,23.2033,29.944000000000003,11.6069,113.03299999999999,0.0,0,13.2182,402.829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3144,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3212,3,7.3,6.002999999999999,0.0,0.0,4.9102,12.0221,10.300999999999998,18.636,0.0,0,1.6838,60.856,PT.04,PS.03,PA.03,OWN.01,OCC.05,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
3212,4,26.924,29.9369,0.0,0.0,28.1638,33.1211,34.7877,86.9947,0.0,0,15.7833,255.71200000000002,PT.04,PS.03,PA.03,OWN.01,OCC.05,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
3212,5,16.7828,16.4755,0.0,0.0,11.474,23.3599,11.0734,41.07,0.0,0,5.926,126.161,PT.04,PS.03,PA.03,OWN.01,OCC.05,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
3212,6,33.7651,25.8564,0.0,0.0,19.3175,37.6209,12.5569,69.4344,0.0,0,11.0478,209.59900000000002,PT.04,PS.03,PA.03,OWN.01,OCC.05,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
3212,7,31.059,24.6763,0.0,0.0,12.5279,32.7027,6.2463,50.9981,0.0,0,5.0707,163.281,PT.04,PS.03,PA.03,OWN.01,OCC.05,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
14524,2,59.2688,23.7052,0.0,0.0,24.4215,9.7632,45.886,73.6972,0.0,0,12.0503,248.792,PT.01,PS.03,PA.03,OWN.01,OCC.02,OT.06,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
14524,3,78.1887,29.5088,0.0,0.0,23.328000000000003,14.4016,42.5846,82.0248,0.0,0,12.1125,282.149,PT.01,PS.03,PA.03,OWN.01,OCC.02,OT.06,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
14524,4,69.7059,25.6342,0.0,0.0,21.8746,9.9893,25.7527,72.5056,0.0,0,13.3352,238.798,PT.01,PS.03,PA.03,OWN.01,OCC.02,OT.06,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
14524,5,80.9541,25.3778,0.0,0.0,50.533,29.4965,47.343999999999994,139.19,0.0,0,37.5267,410.42199999999997,PT.01,PS.03,PA.03,OWN.01,OCC.02,OT.06,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
14524,6,76.9253,24.395,0.0,0.0,25.3669,26.0512,16.7038,85.3398,0.0,0,17.816,272.598,PT.01,PS.03,PA.03,OWN.01,OCC.02,OT.06,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
14524,7,93.7447,24.2727,0.0,0.0,25.3505,14.7478,17.2336,88.2268,0.0,0,18.384,281.96,PT.01,PS.03,PA.03,OWN.01,OCC.02,OT.06,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
14524,8,53.8417,52.788999999999994,0.0,0.0,20.6589,5.1637,19.7533,73.367,0.0,0,14.0034,239.577,PT.01,PS.03,PA.03,OWN.01,OCC.02,OT.06,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
14542,2,168.36700000000002,44.6948,0.0,0.0,58.6819,3.7956,63.2615,68.4105,0.0,0,18.633,425.845,PT.02,PS.03,PA.02,OWN.01,OCC.03,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,1.0,3.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0
14542,3,183.231,53.0335,0.0,0.0,70.5771,3.4505,70.6658,89.9978,0.0,0,31.2897,502.246,PT.02,PS.03,PA.02,OWN.01,OCC.03,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,1.0,3.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0
14542,4,195.36599999999999,52.4423,0.0,0.0,53.9286,3.3125,33.7906,73.502,0.0,0,22.6547,434.99699999999996,PT.02,PS.03,PA.02,OWN.01,OCC.03,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,1.0,3.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0
14542,5,174.332,50.1116,0.0,0.0,54.8954,3.1745,27.4305,76.13600000000001,0.0,0,27.7616,413.841,PT.02,PS.03,PA.02,OWN.01,OCC.03,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,1.0,3.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0
14542,6,173.903,39.2248,0.0,0.0,174.445,56.1618,93.4267,225.453,0.0,0,122.10799999999999,884.7230000000001,PT.02,PS.03,PA.02,OWN.01,OCC.03,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,1.0,3.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0
14542,7,52.138000000000005,11.8158,0.0,0.0,90.3893,45.3781,49.6809,138.00799999999998,0.0,0,83.0528,470.463,PT.02,PS.03,PA.02,OWN.01,OCC.03,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,1.0,3.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0
14542,8,118.066,23.7492,0.0,0.0,76.50399999999999,15.7044,50.2882,101.68,0.0,0,50.6725,436.664,PT.02,PS.03,PA.02,OWN.01,OCC.03,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,1.0,3.0,4.0,3.0,2.0,0.0,0.0,0.0,0.0
14557,2,19.7353,26.9209,0.0,0.0,6.9005,10.075,28.0475,40.7474,0.0,0,1.3376,133.764,PT.05,PS.04,PA.02,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
14557,3,28.2169,29.4521,0.0,0.0,4.0631,7.3533,20.2713,37.4537,0.0,0,1.2809,128.091,PT.05,PS.04,PA.02,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
14557,4,23.9878,30.1751,0.0,0.0,11.824000000000002,17.9745,21.017,56.3531,0.0,0,4.9235,166.255,PT.05,PS.04,PA.02,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
14557,5,24.4428,30.5241,0.0,0.0,18.1551,15.8203,22.0679,70.53399999999999,0.0,0,10.9786,192.523,PT.05,PS.04,PA.02,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
14557,6,27.88,39.159,0.0,0.0,16.4947,13.0588,13.7211,68.8156,0.0,0,10.2368,189.36599999999999,PT.05,PS.04,PA.02,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
14557,7,28.5707,39.7548,0.0,0.0,10.5632,14.7667,7.6535,79.1239,0.0,0,4.2552,184.688,PT.05,PS.04,PA.02,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
14557,8,0.594,1.0187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.6063,4.218999999999999,PT.05,PS.04,PA.02,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
14610,7,119.249,29.0953,0.0,0.0,14.5057,20.8081,6.6319,75.4988,0.0,0,7.726,273.515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14610,8,44.4441,11.9762,0.0,0.0,16.1063,12.044,15.4873,52.135,0.0,0,11.5701,163.763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14620,7,74.7863,33.5745,0.0,0.0,10.7432,4.25,5.3508,52.5151,0.0,0,6.1001,187.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14620,8,22.8314,10.0069,0.0,0.0,4.4489,4.4,4.1926,19.3681,0.0,0,2.5651,67.813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14637,2,100.506,26.0832,0.0,0.0,12.0426,18.3504,51.6161,86.4906,0.0,0,2.9807,298.069,PT.02,PS.04,PA.03,OWN.01,OCC.04,OT.03,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
14637,3,121.01700000000001,33.4422,0.0,0.0,12.6284,18.5412,49.8526,104.906,0.0,0,3.4383,343.82599999999996,PT.02,PS.04,PA.03,OWN.01,OCC.04,OT.03,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
14637,4,120.089,32.7265,0.0,0.0,9.8908,11.1824,17.3557,86.4631,0.0,0,2.8051,280.512,PT.02,PS.04,PA.03,OWN.01,OCC.04,OT.03,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
14637,5,112.646,34.3447,0.0,0.0,39.4289,16.0484,46.7804,174.02700000000002,0.0,0,16.292,439.56800000000004,PT.02,PS.04,PA.03,OWN.01,OCC.04,OT.03,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
14637,6,154.583,40.305,0.0,0.0,28.3321,38.2785,18.5066,170.517,0.0,0,6.5139,457.036,PT.02,PS.04,PA.03,OWN.01,OCC.04,OT.03,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
14637,7,147.90200000000002,42.6065,0.0,0.0,29.7398,38.607,21.4351,176.391,0.0,0,9.2101,465.89099999999996,PT.02,PS.04,PA.03,OWN.01,OCC.04,OT.03,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
14637,8,78.4438,16.6157,0.0,0.0,32.1718,16.4929,39.4365,136.7,0.0,0,16.132,335.99300000000005,PT.02,PS.04,PA.03,OWN.01,OCC.04,OT.03,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
14657,2,67.0207,22.8224,0.0,0.0,6.3308,5.665,28.5847,46.0291,0.0,0,1.7824,178.235,PT.04,PS.03,PA.04,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
14657,3,70.752,25.2406,0.0,0.0,6.9489,5.5329,26.5745,51.6906,0.0,0,1.8863,188.62599999999998,PT.04,PS.03,PA.04,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
14657,4,78.8547,27.9154,0.0,0.0,6.397,7.3414,13.4851,51.6943,0.0,0,1.8756,187.56400000000002,PT.04,PS.03,PA.04,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
14657,5,78.0173,26.8486,0.0,0.0,49.2232,26.3935,52.0676,151.806,0.0,0,32.9707,417.327,PT.04,PS.03,PA.04,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
14657,6,78.0583,27.2052,0.0,0.0,13.4179,9.9081,8.3743,65.6335,0.0,0,6.1698,208.767,PT.04,PS.03,PA.04,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
14657,7,94.2362,34.8675,0.0,0.0,5.1448,4.3775,1.8895,45.0561,0.0,0,1.8745,187.446,PT.04,PS.03,PA.04,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
14657,8,13.5729,5.9654,0.0,0.0,24.4088,9.538,24.4238,64.8105,0.0,0,18.8135,161.533,PT.04,PS.03,PA.04,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
14697,7,30.9373,24.6686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18.5591,74.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14697,8,11.0098,8.9026,0.0,0.0,13.6391,5.8525,9.3227,16.8886,0.0,0,12.0738,77.689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14709,2,76.1891,25.6464,0.0,0.0,13.7457,14.8573,37.7701,91.6787,0.0,0,2.6251,262.513,PT.04,PS.03,PA.02,OWN.02,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0
14709,3,95.1782,33.5055,0.0,0.0,16.8148,11.8011,39.4398,113.094,0.0,0,3.1296,312.96299999999997,PT.04,PS.03,PA.02,OWN.02,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0
14709,4,91.8129,33.3951,0.0,0.0,16.6098,24.026,21.6255,110.735,0.0,0,3.5355,301.74,PT.04,PS.03,PA.02,OWN.02,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0
14709,5,100.76299999999999,33.9676,0.0,0.0,80.6179,37.5683,74.4919,294.44599999999997,0.0,0,54.2862,676.1410000000001,PT.04,PS.03,PA.02,OWN.02,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0
14709,6,110.35,42.2399,0.0,0.0,21.2712,12.0921,9.6842,128.178,0.0,0,9.6922,333.50800000000004,PT.04,PS.03,PA.02,OWN.02,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0
14709,7,129.313,49.0823,0.0,0.0,19.3833,4.5964,8.2768,133.495,0.0,0,8.2853,352.43199999999996,PT.04,PS.03,PA.02,OWN.02,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0
14709,8,108.425,26.866,0.0,0.0,12.5782,4.7586,11.3191,97.4571,0.0,0,3.385,264.789,PT.04,PS.03,PA.02,OWN.02,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0
14863,2,21.8769,0.0,0.0,0.0,5.3111,11.3688,15.0066,28.5033,0.0,0,0.8273,82.8939,PT.05,PS.04,PA.03,OWN.01,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
14863,3,38.3947,0.0,0.0,0.0,10.7127,21.2234,25.000999999999998,55.1941,0.0,0,2.1147,152.64,PT.05,PS.04,PA.03,OWN.01,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
14863,4,40.3025,0.0,0.0,0.0,13.6836,8.9409,17.7277,56.0091,0.0,0,6.296,142.96,PT.05,PS.04,PA.03,OWN.01,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
14863,5,51.244,43.2525,0.0,0.0,28.8637,9.3118,28.2642,116.975,0.0,0,15.0914,293.002,PT.05,PS.04,PA.03,OWN.01,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
14863,6,31.1086,21.2172,0.0,0.0,1225.36,129.881,598.365,649.841,0.0,0,1677.78,4333.56,PT.05,PS.04,PA.03,OWN.01,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
