electricity_always_on,electricity_refrigeration,electricity_cooking,electricity_laundry,electricity_lighting,electricity_entertainment,electricity_other,electricity_total,property_type,property_size,property_age,property_ownership,occupants,occupant_type,stove_heating,grill_heating,oven_heating,fridge,freezer,combi_fridge_freezer,microwave,kettle,toaster,dishwasher,washing_machine,tumble_dryer,iron,tv,dvd_or_blueray,digital_tv_box,games_console,computer,tablet,electric_shower,ev_charger,month
26.637786258267642,0.0,19.680045140245266,2.995682963230065,21.443118950556073,21.362153643772682,7.881112880662147,100.0,PT.02,4,PA.03,OWN.01,3,OT.03,electric,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2th
27.203344525122123,0.0,18.870572195523472,3.3367747848149962,19.35338426681526,22.352397088814907,8.883385709396293,100.0,PT.02,4,PA.03,OWN.01,3,OT.03,electric,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3th
26.55781114726692,0.0,19.69943577036749,4.667253783920948,14.742096307131979,23.901125473923035,10.43212825029107,100.0,PT.02,4,PA.03,OWN.01,3,OT.03,electric,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4th
28.63766525761001,9.401853866132221,17.376871386847885,3.3980357771428387,10.059459442317998,22.298495913947118,8.827459797489068,100.0,PT.02,4,PA.03,OWN.01,3,OT.03,electric,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5th
25.94512397092389,9.819840165736206,17.52142465687426,6.0149234855191605,7.843893596391382,23.162929772895627,9.691894463615725,100.0,PT.02,4,PA.03,OWN.01,3,OT.03,electric,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,6th
30.36264254598929,9.656841436758752,16.373605369193726,4.731956506324587,7.2359874094010195,22.555022212356917,9.083975349062332,100.0,PT.02,4,PA.03,OWN.01,3,OT.03,electric,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,7th
19.91905224697676,5.666465732527957,19.44386351241076,5.424606640668251,12.846334592247224,25.08535600198474,11.614321273184315,100.0,PT.02,4,PA.03,OWN.01,3,OT.03,electric,electric,electric,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8th
18.58972124975578,10.752715425517874,7.285313732634213,6.03476589520596,23.09450261641875,32.588696859769456,1.6544426315205856,100.0,PT.05,4,PA.03,OWN.01,2,OT.02,other,electric,electric,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2th
23.0164124859108,13.395440848342652,5.538495157914108,6.665344006624801,18.485036689439426,31.89916729924321,0.9999884986083316,100.0,PT.05,4,PA.03,OWN.01,2,OT.02,other,electric,electric,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3th
24.90050554651094,15.774171648529824,6.398228280285005,5.570041590593012,11.927667960742696,33.18191105808841,2.2476716518254376,100.0,PT.05,4,PA.03,OWN.01,2,OT.02,other,electric,electric,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4th
