electricity_always_on,electricity_refrigeration,electricity_space_heating,electricity_water_heating,electricity_cooking,electricity_laundry,electricity_lighting,electricity_entertainment,electricity_electric_vehicle,electricity_pool_or_sauna,electricity_other,electricity_total,month,property_type,property_size,property_age,property_ownership,occupants,occupant_type,space_heating,water_heating,stove_heating,grill_heating,oven_heating,photo_voltaic,fridge,freezer,combi_fridge_freezer,oven,grill,hob,microwave,kettle,toaster,dishwasher,washing_machine,tumble_dryer,iron,tv,dvd_or_blueray,digital_tv_box,games_console,computer,tablet,electric_shower,ev_charger,swimming_pool,sauna
13.956332905434317,5.6483739837398375,0.0,0.0,5.546983311938384,12.596961916987592,18.591292255027817,22.82284980744544,0.0,0.0,20.837077449721868,100.0,4th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
12.539288520608615,5.893385241802986,0.0,0.0,8.546574755339666,22.14297449817844,14.547896278305592,28.037431245088936,0.0,0.0,8.292449460675762,100.0,5th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
12.897999361498352,6.013408534638715,0.0,0.0,10.119293391507929,15.107481110992872,11.717090560817283,38.82372033627753,0.0,0.0,5.321006704267319,100.0,6th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
14.120175350196511,6.704172125365313,0.0,0.0,9.582888239443717,12.989720850549228,8.584198327118814,42.97989519298599,0.0,0.0,5.039000302327925,100.0,7th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
14.863820358527185,3.9113071756966424,0.0,14.313605368174557,14.00494678201524,9.710865171562872,20.015172421690263,11.677354158674902,0.0,0.0,11.502928563658328,100.0,12th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
21.5793766821268,16.014871675644578,0.0,0.0,7.494197524539842,9.063289343542012,14.353885983820062,25.49345669915002,0.0,0.0,6.000725063147484,100.0,1th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
23.997795420746804,16.664766167310464,0.0,0.0,9.035971701564588,5.222809793273183,17.332554128597288,21.43763273800191,0.0,0.0,6.308470050505771,100.0,2th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
22.228898670883368,13.508141373562973,0.0,0.0,8.615453651865465,8.240993204837814,13.76712680029061,23.000042736869094,0.0,0.0,10.639386298559767,100.0,3th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
21.814132104454686,14.110100884294429,0.0,0.0,8.211483372773696,11.317474156183833,11.17121268734172,22.438078631627018,0.0,0.0,10.937559679495164,100.0,4th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
25.3230354650883,13.283431981136614,0.0,0.0,9.334728838843173,14.619796929887876,9.82695731677975,21.713728886964052,0.0,0.0,5.898320581300227,100.0,5th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11.835524578911242,8.44189239136174,0.0,0.0,10.041818469824173,5.384814404139606,11.618564866149217,31.071862294735737,0.0,0.0,21.605522994878296,100.0,6th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
24.122819068553373,17.793515592801207,0.0,0.0,8.709163346613545,10.121399459632734,5.936667124605028,23.679351559280118,0.0,0.0,9.637038054677841,100.0,7th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
26.959567810697173,21.854405006355726,0.0,0.0,9.29803461425638,10.41874449985333,3.780287474332649,22.48151950718686,0.0,0.0,5.207441087317885,100.0,8th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
25.4186298136035,15.950720503614813,0.0,0.0,1.5330251315595338,8.167117493729407,11.449515565828948,27.491319529828356,0.0,0.0,9.989671961835441,100.0,9th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
21.34034566356456,15.505748025338233,0.0,0.0,3.0918902009853753,11.947759443184482,11.92813013216548,22.931219207007118,0.0,0.0,13.254868225541566,100.0,10th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
20.073141134073694,15.90659704346547,0.0,0.0,1.7676325660072072,14.21350297859822,15.136169743325734,21.309553577995143,0.0,0.0,11.593366183716995,100.0,11th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
19.367349557686975,8.96361732161559,0.0,0.0,16.28672315799496,9.52101038618046,9.504948855615948,18.625248891630207,0.0,17.50611621428069,0.22498561499517739,100.0,12th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
20.84453227931489,13.354526632787502,0.0,0.0,2.516619612271786,13.705702992659516,15.43508375682289,20.90446075663467,0.0,0.0,13.239073969508755,100.0,12th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
20.593134242245608,13.6921948099186,0.0,0.0,0.0,19.438033839631753,18.777922713190936,0.0,0.0,0.0,27.498777107451488,100.0,7th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
18.75645355105608,16.508931667165378,0.0,0.0,0.0,23.657495143509873,17.225602371012098,0.0,0.0,0.0,23.85151726725657,100.0,8th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
20.367544546513624,15.79023509864212,0.0,0.0,3.59380072955062,12.953008918851816,13.784114130746167,19.64625389125494,0.0,0.0,13.864994938981301,100.0,9th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
19.57567629864007,15.700396035454602,0.0,0.0,2.7478993357500574,16.694968882928567,14.78599417471659,18.356431909142344,0.0,0.0,12.138675271881482,100.0,10th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6.89045438818124,6.350370543221996,0.0,0.0,3.8945259380255393,7.75662431503818,23.054104942990257,22.471092800759592,0.0,0.0,29.582867304489163,100.0,11th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6.654196501005255,8.00939561214772,26.007019152763572,30.136503121583015,2.795073366018835,5.07041197841346,5.41940760467003,11.400656061514585,0.0,0.0,4.507116151105781,100.0,1th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
7.550607930915737,8.78138327461524,26.260840772429866,26.764589017509472,3.358533548780165,13.438610897724566,4.722179544912717,6.474239093004158,0.0,0.0,2.6490159201080767,100.0,2th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
7.3082134180527,17.536114744907497,17.251845449448698,30.590543823584376,3.3455896094188002,16.18230237338815,1.16807606054943,4.277378060175669,0.0,0.0,2.3399364604746777,100.0,3th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6.0892401580711315,8.032514631584213,8.78517833024861,33.744184883197434,3.2982342053924274,24.035941173528087,3.082337051673253,6.574358461307588,0.0,0.0,6.357986093742183,100.0,4th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6.328919643089409,9.365651257771649,6.359459951614162,32.94321167503447,4.760776254519913,9.490595978252385,6.815509482063422,9.854530319190447,0.0,0.0,14.081397466246976,100.0,5th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
9.144923258559622,12.850890844692497,0.0,25.934742943007404,6.446602983793066,8.358618654073199,8.893930449715572,11.630487281313727,0.0,0.0,16.739803584844907,100.0,6th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
8.601687001992033,11.173275647410359,0.0,27.85539093625498,3.946495268924303,12.74542455179283,7.835532868525896,12.54615911354582,0.0,0.0,15.296065737051794,100.0,7th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
8.043129760104971,12.353880822660239,0.0,23.97689477137234,3.6190489773796966,22.85612003308897,7.458852725561228,10.000912799155662,0.0,0.0,11.691160110676899,100.0,8th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
7.7416293587237535,11.569140551106628,6.1772810391575765,27.649063623179266,3.073239170187275,11.052399268554131,7.620247178258402,13.05085440443912,0.0,0.0,12.066145406393845,100.0,9th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6.364620244471913,8.77780524653207,10.754758961681087,26.159648399945063,3.930201895344046,16.75973080620794,6.741244334569426,10.980854278258482,0.0,0.0,9.531135832989973,100.0,10th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
7.53663950175578,10.424766448022261,18.382594580269,28.418439011462265,0.9347048300536672,10.13274365599947,9.705890147750614,11.150202080434639,0.0,0.0,3.314019744252302,100.0,11th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
7.643224577819306,9.588375845088864,8.083107275766519,16.166214551533038,3.233242910306608,7.436458693705199,3.8798914923679297,5.334850802005904,35.240731100886876,3.393773420803331,0.0,100.0,12th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
9.69841201981769,13.630978676509006,0.0,0.0,9.033911428422138,19.708957386269173,13.49764154304362,30.170720932552403,0.0,0.0,4.259520518338012,100.0,1th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
10.267196204975454,14.885266699762811,0.0,0.0,10.490429698273484,19.080699431849524,15.908654641734241,23.851729273539636,0.0,0.0,5.516079210105356,100.0,2th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
12.282791122329783,17.96009613448086,0.0,0.0,13.09698035687912,19.22998429087394,9.100014769263819,21.75942211898656,0.0,0.0,6.570711207185918,100.0,3th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
6.883069240145321,9.852667952617068,0.0,0.0,0.0,15.545010236322973,0.0,0.0,0.0,0.0,67.71925257091466,100.0,12th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33.21533735729448,10.46648927324131,0.0,0.0,9.302442746598057,11.250134512477866,13.220033065612741,22.54570978566048,0.0,0.0,0.0,100.0,1th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33.29833183521473,10.735556774803593,0.0,0.0,11.100533485869047,7.60328263077408,15.68734459451572,15.738124978111903,0.0,0.0,5.836825700710926,100.0,2th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
34.2722155446334,12.171809732354307,0.0,0.0,11.995442049768535,8.466184293517715,6.423972676099917,20.13400135667448,0.0,0.0,6.536314843684919,100.0,3th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
34.75051283865035,13.754332602390889,0.0,0.0,13.990875008842046,7.073707292919289,3.6783617457735023,19.67843248213907,0.0,0.0,7.073778029284855,100.0,4th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
32.214227732270686,11.373920743856543,0.0,0.0,14.315179691535679,8.243672053722973,4.888421518707107,21.580399970481885,0.0,0.0,7.384178289425135,100.0,5th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
28.698415071770338,11.710750598086126,0.0,0.0,14.218077153110048,11.112440191387561,4.859599282296651,21.92374401913876,0.0,0.0,7.476973684210527,100.0,6th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
32.5256695435537,13.641605125011122,0.0,0.0,16.92152326719459,8.897588753447817,5.783432689741081,13.332324939941277,0.0,0.0,8.897766705222883,100.0,7th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
25.67356646952944,10.464643867318077,0.0,0.0,12.225636410388274,11.063126767806635,6.597582926202109,22.88743893031628,0.0,0.0,11.08806891231679,100.0,8th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
27.755409459373208,9.38252377608987,0.0,0.0,5.0730197229846175,15.50341482096126,6.699048956405183,23.413097593668223,0.0,0.0,12.173421842088466,100.0,9th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
35.869922664251376,12.146659235003137,0.0,0.0,3.4016581899254508,6.385354978053368,8.197728697833204,25.458998118860166,0.0,0.0,8.539678116073295,100.0,10th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
37.67966917664486,11.061412171336872,0.0,0.0,1.7341069003826686,5.41784964819158,20.461054190840635,17.472966300456733,0.0,0.0,6.173003332921861,100.0,11th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
25.25911661466459,6.794559282371296,0.0,0.0,0.0,7.3420436817472705,0.0,0.0,0.0,0.0,60.60428042121686,100.0,12th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33.57669104692755,7.885003470183119,0.0,0.0,3.8946132080508247,11.144306230313385,9.997277240937482,19.98958945064332,0.0,0.0,13.512572740376916,100.0,12th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
52.678876278663225,7.875497714888054,23.315094651186755,6.207856414764269,1.5741633982302643,2.855626366504393,1.638898924923426,2.038970439429324,0.0,0.0,1.8151151371129246,100.0,1th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
49.3065125583463,7.583448173668223,27.68215158924205,0.0,1.8787582425724234,4.917581684818849,2.3023931243980145,3.2824924057197897,0.0,0.0,3.046647403126621,100.0,2th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
47.12483023992757,6.653477252150294,0.0,0.0,2.8520540968764148,5.800843141693074,15.896191715708467,10.113838275237665,0.0,0.0,11.558793571751924,100.0,3th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
51.426261546897635,4.800092796985504,0.0,0.0,3.886886098730368,6.16627532584396,12.506952743838138,9.23332817794525,0.0,0.0,11.980259550356424,100.0,4th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
34.41619692556023,2.219372249334796,0.0,0.0,5.334291731295477,5.6031854121741755,12.813276333875583,14.688962029786001,0.0,0.0,24.92477837047125,100.0,5th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
47.268976270155164,4.717390477639185,0.0,0.0,3.6177365378764836,5.726574383936721,10.76163675083663,14.106917401886221,0.0,0.0,13.800730149072102,100.0,6th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
37.28526861100776,6.866452960874668,0.0,0.0,5.443286871404448,5.89899539196886,10.598671971149718,23.866338475628954,0.0,0.0,10.04092847534274,100.0,7th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
33.19036294660551,6.717711341373647,0.0,0.0,5.384321386104976,5.235065964554668,14.448247551101295,23.84686597587905,0.0,0.0,11.1773682124455,100.0,8th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
44.35816424922553,6.108651498676733,0.0,0.0,4.131157294380732,6.850337484356728,12.16845495763494,17.930882383111417,0.0,0.0,8.452229038015716,100.0,9th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
51.347948627073734,5.055524614787437,0.0,0.0,2.1799740097547806,5.493122711086359,13.37928881238081,14.819266535027761,0.0,0.0,7.72492532023695,100.0,10th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11.617433263288971,1.561226554595688,0.0,0.0,4.970145536617636,6.098404545100785,17.175967001323063,21.280099618647363,0.0,0.0,37.29659895711728,100.0,11th,PT.01,3,PA.02,OWN.01,2,OT.02,other,other,electric,electric,electric,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
