Id,eui64,appliance_type,usage_in_kwh,usage_frequency,score,household_id,period_first,period_last,snapshot_taken_at,calculated_until,seconds_of_data_missing,property_type,property_size,property_age,property_ownership,occupants,occupant_type,space_heating,water_heating,stove_heating,grill_heating,oven_heating,photo_voltaic,fridge,freezer,combi_fridge_freezer,oven,grill,hob,microwave,kettle,toaster,dishwasher,washing_machine,tumble_dryer,iron,tv,dvd_or_blueray,digital_tv_box,games_console,computer,tablet,electric_shower,ev_charger,swimming_pool,sauna
2382,9574384526952514008,WashingMachine,7.0013,19,91,14863,2016-05-01,2016-05-31,1468333891,1464732000,25244,PT.05,PS.04,PA.03,OWN.01,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,1,1,1,1,1,0,1,1,1,0,1,2,0,2,1,1,1,0,0,0,0
2383,9574384526952514008,WashingMachine,1.9652,8,99,14863,2016-06-01,2016-06-30,1468333891,1467324000,1245304,PT.05,PS.04,PA.03,OWN.01,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,1,1,1,1,1,0,1,1,1,0,1,2,0,2,1,1,1,0,0,0,0
2384,9574384526952514008,WashingMachine,1.75282,3,84,14863,2016-07-01,2016-07-31,1468333891,1469138400,1337335,PT.05,PS.04,PA.03,OWN.01,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,1,1,1,1,1,1,0,1,1,1,0,1,2,0,2,1,1,1,0,0,0,0
2385,9574384526952514017,AlwaysOn,26.9728,1,32,18077,2016-02-01,2016-02-29,1468333892,1456786800,926127,PT.06,PS.03,PA.04,OWN.02,OCC.01,OT.02,SH.07,WH.05,STH.02,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0
2386,9574384526952514017,AlwaysOn,40.2341,2,36,18077,2016-03-01,2016-03-31,1468333892,1459461600,188342,PT.06,PS.03,PA.04,OWN.02,OCC.01,OT.02,SH.07,WH.05,STH.02,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0
2387,9574384526952514017,AlwaysOn,40.1057,1,36,18077,2016-04-01,2016-04-30,1468333892,1462053600,111689,PT.06,PS.03,PA.04,OWN.02,OCC.01,OT.02,SH.07,WH.05,STH.02,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0
2388,9574384526952514017,AlwaysOn,16.0308,2,30,18077,2016-05-01,2016-05-31,1468333892,1464732000,1763887,PT.06,PS.03,PA.04,OWN.02,OCC.01,OT.02,SH.07,WH.05,STH.02,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0
2389,9574384526952514017,AlwaysOn,36.4585,1,44,18077,2016-06-01,2016-06-30,1468333892,1467324000,4531,PT.06,PS.03,PA.04,OWN.02,OCC.01,OT.02,SH.07,WH.05,STH.02,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0
2390,9574384526952514017,AlwaysOn,22.0068,4,33,18077,2016-07-01,2016-07-31,1468333892,1470002400,1369454,PT.06,PS.03,PA.04,OWN.02,OCC.01,OT.02,SH.07,WH.05,STH.02,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0
2391,9574384526952514017,AlwaysOn,8.66897,2,46,18077,2016-08-01,2016-08-31,1470103395,1470866400,221221,PT.06,PS.03,PA.04,OWN.02,OCC.01,OT.02,SH.07,WH.05,STH.02,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0
2392,9574384526952514017,Dryer,0.3378,1,98,18077,2016-02-01,2016-02-29,1468333892,1456786800,926127,PT.06,PS.03,PA.04,OWN.02,OCC.01,OT.02,SH.07,WH.05,STH.02,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0
2393,9574384526952514017,Dryer,0,0,100,18077,2016-03-01,2016-03-31,1468333892,1459461600,188342,PT.06,PS.03,PA.04,OWN.02,OCC.01,OT.02,SH.07,WH.05,STH.02,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0
2394,9574384526952514017,Dryer,0.4055,1,99,18077,2016-04-01,2016-04-30,1468333892,1462053600,111689,PT.06,PS.03,PA.04,OWN.02,OCC.01,OT.02,SH.07,WH.05,STH.02,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0
2395,9574384526952514017,Dryer,0,0,100,18077,2016-05-01,2016-05-31,1468333892,1464732000,1763887,PT.06,PS.03,PA.04,OWN.02,OCC.01,OT.02,SH.07,WH.05,STH.02,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0
2396,9574384526952514017,Dryer,0,0,100,18077,2016-06-01,2016-06-30,1468333892,1467324000,4531,PT.06,PS.03,PA.04,OWN.02,OCC.01,OT.02,SH.07,WH.05,STH.02,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0
2397,9574384526952514017,Dryer,0,0,100,18077,2016-07-01,2016-07-31,1468333892,1470002400,1369454,PT.06,PS.03,PA.04,OWN.02,OCC.01,OT.02,SH.07,WH.05,STH.02,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0
2398,9574384526952514017,Dryer,0.364803,1,95,18077,2016-08-01,2016-08-31,1470103395,1470866400,221221,PT.06,PS.03,PA.04,OWN.02,OCC.01,OT.02,SH.07,WH.05,STH.02,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0
2399,9574384526952514017,Hob,0,0,100,18077,2016-02-01,2016-02-29,1468333892,1456786800,926127,PT.06,PS.03,PA.04,OWN.02,OCC.01,OT.02,SH.07,WH.05,STH.02,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0
2400,9574384526952514017,Hob,0,0,100,18077,2016-03-01,2016-03-31,1468333892,1459461600,188342,PT.06,PS.03,PA.04,OWN.02,OCC.01,OT.02,SH.07,WH.05,STH.02,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0
2401,9574384526952514017,Hob,0,0,100,18077,2016-04-01,2016-04-30,1468333892,1462053600,111689,PT.06,PS.03,PA.04,OWN.02,OCC.01,OT.02,SH.07,WH.05,STH.02,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0
2402,9574384526952514017,Hob,0,0,100,18077,2016-05-01,2016-05-31,1468333892,1464732000,1763887,PT.06,PS.03,PA.04,OWN.02,OCC.01,OT.02,SH.07,WH.05,STH.02,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0
2403,9574384526952514017,Hob,0,0,100,18077,2016-06-01,2016-06-30,1468333892,1467324000,4531,PT.06,PS.03,PA.04,OWN.02,OCC.01,OT.02,SH.07,WH.05,STH.02,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0
2404,9574384526952514017,Hob,0,0,100,18077,2016-07-01,2016-07-31,1468333892,1470002400,1369454,PT.06,PS.03,PA.04,OWN.02,OCC.01,OT.02,SH.07,WH.05,STH.02,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0
2405,9574384526952514017,Hob,0,0,100,18077,2016-08-01,2016-08-31,1470103395,1470866400,221221,PT.06,PS.03,PA.04,OWN.02,OCC.01,OT.02,SH.07,WH.05,STH.02,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0
2406,9574384526952514017,Oven,7.8869,9,-105,18077,2016-02-01,2016-02-29,1468333892,1456786800,926127,PT.06,PS.03,PA.04,OWN.02,OCC.01,OT.02,SH.07,WH.05,STH.02,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0
2407,9574384526952514017,Oven,11.5008,17,-90,18077,2016-03-01,2016-03-31,1468333892,1459461600,188342,PT.06,PS.03,PA.04,OWN.02,OCC.01,OT.02,SH.07,WH.05,STH.02,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0
2408,9574384526952514017,Oven,6.2426,8,-4,18077,2016-04-01,2016-04-30,1468333892,1462053600,111689,PT.06,PS.03,PA.04,OWN.02,OCC.01,OT.02,SH.07,WH.05,STH.02,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0
2409,9574384526952514017,Oven,1.8614,3,16,18077,2016-05-01,2016-05-31,1468333892,1464732000,1763887,PT.06,PS.03,PA.04,OWN.02,OCC.01,OT.02,SH.07,WH.05,STH.02,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0
2410,9574384526952514017,Oven,5.6197,10,11,18077,2016-06-01,2016-06-30,1468333892,1467324000,4531,PT.06,PS.03,PA.04,OWN.02,OCC.01,OT.02,SH.07,WH.05,STH.02,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0
2411,9574384526952514017,Oven,1.28259,2,60,18077,2016-07-01,2016-07-31,1468333892,1470002400,1369454,PT.06,PS.03,PA.04,OWN.02,OCC.01,OT.02,SH.07,WH.05,STH.02,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0
2412,9574384526952514017,Oven,1.26219,3,19,18077,2016-08-01,2016-08-31,1470103395,1470866400,221221,PT.06,PS.03,PA.04,OWN.02,OCC.01,OT.02,SH.07,WH.05,STH.02,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0
2413,9574384526952514017,Refrigeration,17.8207,1,30,18077,2016-02-01,2016-02-29,1468333892,1456786800,926127,PT.06,PS.03,PA.04,OWN.02,OCC.01,OT.02,SH.07,WH.05,STH.02,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0
2414,9574384526952514017,Refrigeration,28.7145,2,28,18077,2016-03-01,2016-03-31,1468333892,1459461600,188342,PT.06,PS.03,PA.04,OWN.02,OCC.01,OT.02,SH.07,WH.05,STH.02,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0
2415,9574384526952514017,Refrigeration,31.7678,1,19,18077,2016-04-01,2016-04-30,1468333892,1462053600,111689,PT.06,PS.03,PA.04,OWN.02,OCC.01,OT.02,SH.07,WH.05,STH.02,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0
2416,9574384526952514017,Refrigeration,11.747,2,19,18077,2016-05-01,2016-05-31,1468333892,1464732000,1763887,PT.06,PS.03,PA.04,OWN.02,OCC.01,OT.02,SH.07,WH.05,STH.02,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0
2417,9574384526952514017,Refrigeration,31.1428,1,25,18077,2016-06-01,2016-06-30,1468333892,1467324000,4531,PT.06,PS.03,PA.04,OWN.02,OCC.01,OT.02,SH.07,WH.05,STH.02,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0
2418,9574384526952514017,Refrigeration,15.3506,4,27,18077,2016-07-01,2016-07-31,1468333892,1470002400,1369454,PT.06,PS.03,PA.04,OWN.02,OCC.01,OT.02,SH.07,WH.05,STH.02,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0
2419,9574384526952514017,Refrigeration,5.53179,2,50,18077,2016-08-01,2016-08-31,1470103395,1470866400,221221,PT.06,PS.03,PA.04,OWN.02,OCC.01,OT.02,SH.07,WH.05,STH.02,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0
2420,9574384526952514017,WashingMachine,4.2784,6,58,18077,2016-02-01,2016-02-29,1468333892,1456786800,926127,PT.06,PS.03,PA.04,OWN.02,OCC.01,OT.02,SH.07,WH.05,STH.02,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0
2421,9574384526952514017,WashingMachine,3.9565,8,80,18077,2016-03-01,2016-03-31,1468333892,1459461600,188342,PT.06,PS.03,PA.04,OWN.02,OCC.01,OT.02,SH.07,WH.05,STH.02,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0
2422,9574384526952514017,WashingMachine,2.9159,5,88,18077,2016-04-01,2016-04-30,1468333892,1462053600,111689,PT.06,PS.03,PA.04,OWN.02,OCC.01,OT.02,SH.07,WH.05,STH.02,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0
2423,9574384526952514017,WashingMachine,1.7614,4,73,18077,2016-05-01,2016-05-31,1468333892,1464732000,1763887,PT.06,PS.03,PA.04,OWN.02,OCC.01,OT.02,SH.07,WH.05,STH.02,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0
2424,9574384526952514017,WashingMachine,2.4392,8,92,18077,2016-06-01,2016-06-30,1468333892,1467324000,4531,PT.06,PS.03,PA.04,OWN.02,OCC.01,OT.02,SH.07,WH.05,STH.02,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0
2425,9574384526952514017,WashingMachine,0.388498,1,105,18077,2016-07-01,2016-07-31,1468333892,1470002400,1369454,PT.06,PS.03,PA.04,OWN.02,OCC.01,OT.02,SH.07,WH.05,STH.02,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0
2426,9574384526952514017,WashingMachine,0.29593,1,102,18077,2016-08-01,2016-08-31,1470103395,1470866400,221221,PT.06,PS.03,PA.04,OWN.02,OCC.01,OT.02,SH.07,WH.05,STH.02,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0
2427,13577919668940813003,AlwaysOn,0.1568,2,0,18101,2016-02-01,2016-02-29,1468333894,1456790400,2503814,PT.01,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0
2428,13577919668940813003,AlwaysOn,1.6008,1,0,18101,2016-03-01,2016-03-31,1468333894,1459465200,2591910,PT.01,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0
2429,13577919668940813003,AlwaysOn,2.7114,3,0,18101,2016-04-01,2016-04-30,1468333894,1462057200,2418418,PT.01,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0
2430,13577919668940813003,AlwaysOn,20.4269,2,73,18101,2016-05-01,2016-05-31,1468333894,1464735600,947437,PT.01,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0
2431,13577919668940813003,AlwaysOn,30.8787,1,73,18101,2016-06-01,2016-06-30,1468333894,1467327600,0,PT.01,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0
2432,13577919668940813003,AlwaysOn,12.5543,4,81,18101,2016-07-01,2016-07-31,1468333894,1470006000,1158268,PT.01,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0
2433,13577919668940813003,AlwaysOn,4.72601,2,81,18101,2016-08-01,2016-08-31,1470103393,1470870000,306064,PT.01,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0
2434,13577919668940813003,DishWasher,0,0,0,18101,2016-02-01,2016-02-29,1468333894,1456790400,2503814,PT.01,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0
2435,13577919668940813003,DishWasher,0,0,0,18101,2016-03-01,2016-03-31,1468333894,1459465200,2591910,PT.01,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0
2436,13577919668940813003,DishWasher,0,0,0,18101,2016-04-01,2016-04-30,1468333894,1462057200,2418418,PT.01,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0
2437,13577919668940813003,DishWasher,5.5598,5,76,18101,2016-05-01,2016-05-31,1468333894,1464735600,947437,PT.01,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0
2438,13577919668940813003,DishWasher,8.3444,8,75,18101,2016-06-01,2016-06-30,1468333894,1467327600,0,PT.01,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0
2439,13577919668940813003,DishWasher,1.7559,2,91,18101,2016-07-01,2016-07-31,1468333894,1470006000,1158268,PT.01,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0
2440,13577919668940813003,DishWasher,0,0,100,18101,2016-08-01,2016-08-31,1470103393,1470870000,306064,PT.01,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0
2441,13577919668940813003,Oven,0,0,0,18101,2016-02-01,2016-02-29,1468333894,1456790400,2503814,PT.01,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0
2442,13577919668940813003,Oven,0,0,0,18101,2016-03-01,2016-03-31,1468333894,1459465200,2591910,PT.01,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0
2443,13577919668940813003,Oven,0,0,0,18101,2016-04-01,2016-04-30,1468333894,1462057200,2418418,PT.01,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0
2444,13577919668940813003,Oven,0,0,100,18101,2016-05-01,2016-05-31,1468333894,1464735600,947437,PT.01,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0
2445,13577919668940813003,Oven,0,0,100,18101,2016-06-01,2016-06-30,1468333894,1467327600,0,PT.01,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0
2446,13577919668940813003,Oven,0,0,100,18101,2016-07-01,2016-07-31,1468333894,1470006000,1158268,PT.01,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0
2447,13577919668940813003,Oven,0,0,100,18101,2016-08-01,2016-08-31,1470103393,1470870000,306064,PT.01,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0
2448,13577919668940813003,Refrigeration,0.0193,2,0,18101,2016-02-01,2016-02-29,1468333894,1456790400,2503814,PT.01,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0
2449,13577919668940813003,Refrigeration,1.78,1,0,18101,2016-03-01,2016-03-31,1468333894,1459465200,2591910,PT.01,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0
2450,13577919668940813003,Refrigeration,2.2316,3,0,18101,2016-04-01,2016-04-30,1468333894,1462057200,2418418,PT.01,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0
2451,13577919668940813003,Refrigeration,22.7797,2,35,18101,2016-05-01,2016-05-31,1468333894,1464735600,947437,PT.01,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0
2452,13577919668940813003,Refrigeration,34.2704,1,34,18101,2016-06-01,2016-06-30,1468333894,1467327600,0,PT.01,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0
2453,13577919668940813003,Refrigeration,14.6203,4,56,18101,2016-07-01,2016-07-31,1468333894,1470006000,1158268,PT.01,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0
2454,13577919668940813003,Refrigeration,6.30159,2,46,18101,2016-08-01,2016-08-31,1470103393,1470870000,306064,PT.01,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0
2455,13577919668940813003,WashingMachine,0,0,0,18101,2016-02-01,2016-02-29,1468333894,1456790400,2503814,PT.01,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0
2456,13577919668940813003,WashingMachine,0,0,0,18101,2016-03-01,2016-03-31,1468333894,1459465200,2591910,PT.01,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0
2457,13577919668940813003,WashingMachine,0,0,0,18101,2016-04-01,2016-04-30,1468333894,1462057200,2418418,PT.01,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0
2458,13577919668940813003,WashingMachine,5.1456,8,85,18101,2016-05-01,2016-05-31,1468333894,1464735600,947437,PT.01,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0
2459,13577919668940813003,WashingMachine,7.5412,14,86,18101,2016-06-01,2016-06-30,1468333894,1467327600,0,PT.01,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0
2460,13577919668940813003,WashingMachine,4.48994,6,86,18101,2016-07-01,2016-07-31,1468333894,1470006000,1158268,PT.01,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0
2461,13577919668940813003,WashingMachine,1.61481,2,86,18101,2016-08-01,2016-08-31,1470103393,1470870000,306064,PT.01,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,0,0
2462,9574384526952514150,AlwaysOn,94.668,1,-3,18137,2016-02-01,2016-02-29,1468333895,1456786800,597489,PT.01,PS.04,PA.02,OWN.01,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,3,0,0,0,0
2463,9574384526952514150,AlwaysOn,105.926,2,15,18137,2016-03-01,2016-03-31,1468333895,1459461600,82800,PT.01,PS.04,PA.02,OWN.01,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,3,0,0,0,0
2464,9574384526952514150,AlwaysOn,92.3307,1,26,18137,2016-04-01,2016-04-30,1468333895,1462053600,0,PT.01,PS.04,PA.02,OWN.01,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,1,3,0,0,0,0
