,electricity_always_on,electricity_refrigeration,electricity_space_heating,electricity_water_heating,electricity_cooking,electricity_laundry,electricity_lighting,electricity_entertainment,electricity_electric_vehicle,electricity_pool_or_sauna,electricity_other,electricity_total,property_type,property_size,property_age,property_ownership,occupants,occupant_type,space_heating,water_heating,stove_heating,grill_heating,oven_heating,photo_voltaic,fridge,freezer,combi_fridge_freezer,oven,grill,hob,microwave,kettle,toaster,dishwasher,washing_machine,tumble_dryer,iron,tv,dvd_or_blueray,digital_tv_box,games_console,computer,tablet,electric_shower,ev_charger,month
594,85.6633,39.244,0.0,0.0,74.2239,20.8521,42.6264,77.2418,0.0,0,48.7745,388.626,PT.04,PS.03,PA.02,OWN.02,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,5
595,87.9397,31.8337,0.0,0.0,41.6745,7.9724,16.8086,45.3102,0.0,0,26.4148,257.954,PT.04,PS.03,PA.02,OWN.02,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,6
596,47.9106,20.84,0.0,0.0,18.6874,1.8477,6.8697,21.1169,0.0,0,11.6716,128.944,PT.04,PS.03,PA.02,OWN.02,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,3.0,0.0,0.0,7
597,6.6898,0.0,0.0,0.0,10.4139,3.569,8.7408,12.9107,0.0,0,5.0908,47.4151,PT.02,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2
598,19.1583,0.0,0.0,0.0,23.2486,5.4429,19.1516,21.2173,0.0,0,13.5985,101.817,PT.02,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,3
599,7.4082,0.0,0.0,0.0,12.5806,3.689,8.443,12.9107,0.0,0,7.9314,52.963,PT.02,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,4
600,9.6068,10.0685,0.0,0.0,10.6208,7.4455,4.8927,12.9107,0.0,0,5.6738,61.2188,PT.02,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,5
601,9.958,10.1017,0.0,0.0,86.8858,59.0801,35.47400000000001,111.645,0.0,0,82.0646,395.21,PT.02,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,6
602,3.2693,3.9043,0.0,0.0,26.6065,16.9408,11.2464,36.3524,0.0,0,26.9743,125.294,PT.02,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,7
603,2.6373,2.5336,0.0,0.0,27.2769,16.6644,16.7051,33.7707,0.0,0,24.4841,124.072,PT.02,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,8
604,12.2692,13.6241,0.0,0.0,29.1232,15.0055,19.4548,28.3131,0.0,0,18.139,135.929,PT.02,PS.03,PA.03,OWN.01,OCC.03,OT.04,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,9
605,19.8391,0.0,0.0,0.0,13.9454,3.738,12.8809,13.0416,0.0,0,7.6286,71.0736,PT.02,PS.02,PA.03,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,2
606,56.9799,10.4427,0.0,0.0,37.223,18.9829,32.5677,37.7926,0.0,0,21.3854,215.374,PT.02,PS.02,PA.03,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,3
607,8.6452,6.9220000000000015,0.0,0.0,6.5707,5.1779,8.016,16.272000000000002,0.0,0,0.8969,52.5008,PT.01,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,2
608,55.512,48.0809,0.0,0.0,43.0671,32.5648,47.1174,50.1828,0.0,0,16.4171,292.942,PT.01,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3
609,54.8126,51.7045,0.0,0.0,50.0535,40.4319,37.0629,59.9324,0.0,0,23.3533,317.351,PT.01,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,4
610,54.7738,55.6919,0.0,0.0,42.6432,44.274,23.5245,53.82899999999999,0.0,0,19.8713,294.608,PT.01,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,5
611,29.5222,28.7308,0.0,0.0,41.9255,24.27,24.5202,55.7363,0.0,0,28.8361,233.541,PT.01,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,6
612,52.7484,52.5459,0.0,0.0,31.9696,21.7172,15.125,47.3416,0.0,0,19.5792,241.027,PT.01,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,7
613,0.7082,0.904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.4429,3.055,PT.01,PS.04,PA.03,OWN.01,OCC.02,OT.03,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,8
614,65.7003,40.0583,0.0,0.0,53.2734,5.636,53.3285,65.3462,0.0,0,28.8756,312.218,PT.02,PS.03,PA.02,OWN.01,OCC.04,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,3
615,54.8027,32.9675,0.0,0.0,34.9668,4.944,24.9331,44.7191,0.0,0,19.402,216.735,PT.02,PS.03,PA.02,OWN.01,OCC.04,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,4
616,55.9757,33.0966,0.0,0.0,34.6702,12.0126,19.9439,46.0592,0.0,0,20.1391,221.897,PT.02,PS.03,PA.02,OWN.01,OCC.04,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,5
617,62.367,37.685,0.0,0.0,44.6618,26.4392,20.4186,60.8325,0.0,0,28.0699,280.474,PT.02,PS.03,PA.02,OWN.01,OCC.04,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,6
618,66.9896,41.8619,0.0,0.0,26.5123,13.2094,9.1584,39.7687,0.0,0,14.9367,212.437,PT.02,PS.03,PA.02,OWN.01,OCC.04,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,7
619,15.388,10.7968,0.0,0.0,30.1284,12.9018,21.4311,39.2575,0.0,0,21.5644,151.468,PT.02,PS.03,PA.02,OWN.01,OCC.04,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,8
620,80.7653,31.5971,0.0,0.0,8.7396,5.15,30.422,60.4621,0.0,0,2.1933,219.329,PT.04,PS.03,PA.04,OWN.02,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3
621,81.9935,28.8735,0.0,0.0,10.3735,4.944,17.7482,59.8434,0.0,0,2.4081,206.18400000000003,PT.04,PS.03,PA.04,OWN.02,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4
622,75.7445,27.242,0.0,0.0,27.9016,17.8186,29.7618,100.227,0.0,0,17.6701,296.365,PT.04,PS.03,PA.04,OWN.02,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,5
623,77.6413,40.8972,0.0,0.0,16.2154,10.4372,10.6291,75.9324,0.0,0,8.8964,240.649,PT.04,PS.03,PA.04,OWN.02,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6
624,83.7282,43.5236,0.0,0.0,13.269,1.8477,4.5375,90.5017,0.0,0,4.5433,241.951,PT.04,PS.03,PA.04,OWN.02,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,7
625,26.2787,12.9734,0.0,0.0,5.0128,1.913,4.2203,31.3835,0.0,0,1.7183,83.5,PT.04,PS.03,PA.04,OWN.02,OCC.04,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,8
626,17.1913,0.0,0.0,0.0,25.9149,15.6452,22.0712,23.0942,0.0,0,13.4013,117.318,PT.03,PS.02,PA.02,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.01,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,2
627,42.7052,0.0,0.0,0.0,57.1035,32.0397,47.007,55.2156,0.0,0,33.1388,267.21,PT.03,PS.02,PA.02,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.01,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,3
628,42.9799,0.0,0.0,0.0,47.6396,25.4191,30.8715,47.5784,0.0,0,29.1051,223.594,PT.03,PS.02,PA.02,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.01,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,4
629,43.3833,19.8139,0.0,0.0,40.3766,18.0869,21.494,41.7411,0.0,0,24.4414,209.337,PT.03,PS.02,PA.02,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.01,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,5
630,42.0989,22.2055,0.0,0.0,35.3397,22.2123,14.6579,37.951,0.0,0,21.7368,196.202,PT.03,PS.02,PA.02,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.01,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,6
631,63.2003,76.0147,0.0,0.0,8.4989,5.83,32.2342,55.3595,0.0,0,2.4357,243.573,PT.02,PS.04,PA.03,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,2
632,72.0797,95.8953,0.0,0.0,8.9193,5.3,29.2296,66.9482,0.0,0,2.8118,281.184,PT.02,PS.04,PA.03,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,3
633,68.1321,94.204,0.0,0.0,7.5707,5.088,9.1458,61.9866,0.0,0,2.4861,248.613,PT.02,PS.04,PA.03,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,4
634,70.6916,93.19,0.0,0.0,46.492,12.9344,56.3904,178.997,0.0,0,28.3373,487.033,PT.02,PS.04,PA.03,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,5
635,69.9493,91.1951,0.0,0.0,6.9717,4.664,2.7973,71.6821,0.0,0,2.4976,249.757,PT.02,PS.04,PA.03,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,6
636,70.6575,108.636,0.0,0.0,8.524,2.7030000000000003,2.9124,64.0002,0.0,0,2.6003,260.033,PT.02,PS.04,PA.03,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,7
637,62.4338,59.2998,0.0,0.0,8.2107,2.7984,9.1805,72.6326,0.0,0,2.1672,216.723,PT.02,PS.04,PA.03,OWN.01,OCC.02,OT.02,SH.01,WH.01,STH.02,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,8
638,33.16,0.0,0.0,0.0,41.9729,33.6941,38.3301,45.7558,0.0,0,21.8014,214.71400000000003,PT.02,PS.03,PA.02,OWN.02,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2
639,81.7747,0.0,0.0,0.0,96.1649,64.7923,84.4373,112.794,0.0,0,57.3157,497.279,PT.02,PS.03,PA.02,OWN.02,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3
640,68.9795,0.0,0.0,0.0,95.1153,59.5024,66.2137,113.614,0.0,0,61.7204,465.145,PT.02,PS.03,PA.02,OWN.02,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4
641,69.7031,41.3641,0.0,0.0,85.6323,54.5131,49.4113,106.972,0.0,0,55.3181,462.914,PT.02,PS.03,PA.02,OWN.02,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,5
642,55.8908,36.804,0.0,0.0,81.1317,68.4508,39.5124,104.257,0.0,0,55.0386,441.085,PT.02,PS.03,PA.02,OWN.02,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,6
643,21.0134,16.6224,0.0,0.0,68.7188,54.2312,32.1045,102.446,0.0,0,62.5351,357.671,PT.02,PS.03,PA.02,OWN.02,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,7
644,11.4227,8.4729,0.0,0.0,16.3997,14.6006,9.7261,21.2648,0.0,0,10.9102,92.797,PT.02,PS.03,PA.02,OWN.02,OCC.03,OT.04,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,8
645,51.1007,0.0,0.0,0.0,25.312,9.7348,19.576,10.2167,0.0,0,16.2063,132.14700000000002,PT.02,PS.01,PA.03,OWN.01,OCC.01,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3
646,52.8209,0.0,0.0,0.0,20.3116,5.6023,12.1544,8.1542,0.0,0,13.2436,112.287,PT.02,PS.01,PA.03,OWN.01,OCC.01,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4
647,82.8916,29.049,0.0,0.0,24.3245,1.7937,10.0217,6.9629,0.0,0,14.6509,169.69400000000005,PT.02,PS.01,PA.03,OWN.01,OCC.01,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5
648,94.2479,31.6325,0.0,0.0,23.7784,1.8469,6.5856,6.5094,0.0,0,14.6294,179.23,PT.02,PS.01,PA.03,OWN.01,OCC.01,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6
649,96.4822,32.2219,0.0,0.0,22.183000000000003,3.6821,5.7418,5.6654,0.0,0,13.7956,179.77200000000005,PT.02,PS.01,PA.03,OWN.01,OCC.01,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7
650,41.149,13.1702,0.0,0.0,26.5385,9.8609,14.9607,14.7876,0.0,0,21.2061,141.673,PT.02,PS.01,PA.03,OWN.01,OCC.01,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8
651,44.0806,17.5224,0.0,0.0,13.7275,1.7937,7.2924,3.8547,0.0,0,8.2265,96.498,PT.02,PS.01,PA.03,OWN.01,OCC.01,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9
652,30.6286,12.7834,0.0,0.0,3.6974,3.4505,12.4308,34.6132,0.0,0,0.9859,98.5897,PT.06,PS.03,PA.03,OWN.02,OCC.02,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,3
653,25.1963,10.9478,0.0,0.0,5.4507,3.3125,7.7032,33.1115,0.0,0,1.2337,86.9558,PT.06,PS.03,PA.03,OWN.02,OCC.02,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,4
654,26.9416,16.5988,0.0,0.0,32.6731,10.1099,31.8651,114.767,0.0,0,21.5035,254.459,PT.06,PS.03,PA.03,OWN.02,OCC.02,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,5
655,44.2632,20.2464,0.0,0.0,4.1342,3.0364,1.1141,42.1011,0.0,0,1.1606,116.056,PT.06,PS.03,PA.03,OWN.02,OCC.02,OT.02,SH.01,WH.01,STH.01,GH.02,OH.02,SOL.02,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,0.0,0.0,6
656,10.0009,10.8962,0.0,0.0,4.2666,4.3439999999999985,17.9329,15.7068,0.0,0,10.2192,73.3666,PT.04,PS.04,PA.03,OWN.02,OCC.04,OT.05,SH.01,WH.01,STH.01,GH.01,OH.01,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2
657,30.5248,29.6308,0.0,0.0,10.3,13.5511,42.3018,41.5454,0.0,0,26.9729,194.827,PT.04,PS.04,PA.03,OWN.02,OCC.04,OT.05,SH.01,WH.01,STH.01,GH.01,OH.01,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3
658,25.6126,28.579,0.0,0.0,7.9899,11.6064,26.6585,34.3783,0.0,0,22.6031,157.428,PT.04,PS.04,PA.03,OWN.02,OCC.04,OT.05,SH.01,WH.01,STH.01,GH.01,OH.01,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4
659,25.8145,32.2032,0.0,0.0,6.4851,7.1995,17.1574,27.2238,0.0,0,17.2508,133.334,PT.04,PS.04,PA.03,OWN.02,OCC.04,OT.05,SH.01,WH.01,STH.01,GH.01,OH.01,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5
660,26.1898,32.2928,0.0,0.0,6.1173,8.2363,13.8918,27.298,0.0,0,17.463,131.489,PT.04,PS.04,PA.03,OWN.02,OCC.04,OT.05,SH.01,WH.01,STH.01,GH.01,OH.01,SOL.02,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,6
